"Imbalance settlement period CET/CEST","Generation / + Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Generation / - Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Price for consumption [Currency/MWh] - SCA|DE(TenneT GER)","Currency","Status","Total Imbalance [MWh] - SCA|DE(TenneT GER)","Difference","Situation","Status"
"08.03.2021 07:00 - 08.03.2021 07:15","n/e","n/e","n/e","n/e","n/e","20","7","Surplus","Final"
"08.03.2021 07:15 - 08.03.2021 07:30","n/e","n/e","n/e","n/e","n/e","34","-1","Deficit","Final"
"08.03.2021 07:30 - 08.03.2021 07:45","n/e","n/e","n/e","n/e","n/e","77","-4","Deficit","Final"
"08.03.2021 07:45 - 08.03.2021 08:00","n/e","n/e","n/e","n/e","n/e","66","-1","Deficit","Final"
"08.03.2021 08:00 - 08.03.2021 08:15","n/e","n/e","n/e","n/e","n/e","43","4","Surplus","Final"
"08.03.2021 08:15 - 08.03.2021 08:30","n/e","n/e","n/e","n/e","n/e","65","-1","Surplus","Final"
"08.03.2021 08:30 - 08.03.2021 08:45","n/e","n/e","n/e","n/e","n/e","43","6","Surplus","Final"
"08.03.2021 08:45 - 08.03.2021 09:00","n/e","n/e","n/e","n/e","n/e","3","4","Deficit","Final"
"08.03.2021 09:00 - 08.03.2021 09:15","n/e","n/e","n/e","n/e","n/e","121","-10","Deficit","Final"
"08.03.2021 09:15 - 08.03.2021 09:30","n/e","n/e","n/e","n/e","n/e","148","4","Deficit","Final"
"08.03.2021 09:30 - 08.03.2021 09:45","n/e","n/e","n/e","n/e","n/e","180","13","Deficit","Final"
"08.03.2021 09:45 - 08.03.2021 10:00","n/e","n/e","n/e","n/e","n/e","193","8","Deficit","Final"
"08.03.2021 10:00 - 08.03.2021 10:15","n/e","n/e","n/e","n/e","n/e","136","1","Deficit","Final"
"08.03.2021 10:15 - 08.03.2021 10:30","n/e","n/e","n/e","n/e","n/e","55","9","Deficit","Final"
"08.03.2021 10:30 - 08.03.2021 10:45","n/e","n/e","n/e","n/e","n/e","29","11","Deficit","Final"
"08.03.2021 10:45 - 08.03.2021 11:00","n/e","n/e","n/e","n/e","n/e","2","11","Deficit","Final"
"08.03.2021 11:00 - 08.03.2021 11:15","n/e","n/e","n/e","n/e","n/e","14","9","Surplus","Final"
"08.03.2021 11:15 - 08.03.2021 11:30","n/e","n/e","n/e","n/e","n/e","51","2","Surplus","Final"
"08.03.2021 11:30 - 08.03.2021 11:45","n/e","n/e","n/e","n/e","n/e","6","3","Deficit","Final"
"08.03.2021 11:45 - 08.03.2021 12:00","n/e","n/e","n/e","n/e","n/e","43","7","Deficit","Final"
"08.03.2021 12:00 - 08.03.2021 12:15","n/e","n/e","n/e","n/e","n/e","108","-4","Deficit","Final"
"08.03.2021 12:15 - 08.03.2021 12:30","n/e","n/e","n/e","n/e","n/e","86","4","Deficit","Final"
"08.03.2021 12:30 - 08.03.2021 12:45","n/e","n/e","n/e","n/e","n/e","103","1","Deficit","Final"
"08.03.2021 12:45 - 08.03.2021 13:00","n/e","n/e","n/e","n/e","n/e","150","6","Deficit","Final"
"08.03.2021 13:00 - 08.03.2021 13:15","n/e","n/e","n/e","n/e","n/e","79","-4","Deficit","Final"
"08.03.2021 13:15 - 08.03.2021 13:30","n/e","n/e","n/e","n/e","n/e","54","0","Deficit","Final"
"08.03.2021 13:30 - 08.03.2021 13:45","n/e","n/e","n/e","n/e","n/e","79","1","Deficit","Final"
"08.03.2021 13:45 - 08.03.2021 14:00","n/e","n/e","n/e","n/e","n/e","79","4","Deficit","Final"
"08.03.2021 14:00 - 08.03.2021 14:15","n/e","n/e","n/e","n/e","n/e","107","0","Deficit","Final"
"08.03.2021 14:15 - 08.03.2021 14:30","n/e","n/e","n/e","n/e","n/e","126","1","Deficit","Final"
"08.03.2021 14:30 - 08.03.2021 14:45","n/e","n/e","n/e","n/e","n/e","132","1","Deficit","Final"
"08.03.2021 14:45 - 08.03.2021 15:00","n/e","n/e","n/e","n/e","n/e","125","1","Deficit","Final"
"08.03.2021 15:00 - 08.03.2021 15:15","n/e","n/e","n/e","n/e","n/e","129","6","Deficit","Final"
"08.03.2021 15:15 - 08.03.2021 15:30","n/e","n/e","n/e","n/e","n/e","52","1","Deficit","Final"
"08.03.2021 15:30 - 08.03.2021 15:45","n/e","n/e","n/e","n/e","n/e","59","0","Deficit","Final"
"08.03.2021 15:45 - 08.03.2021 16:00","n/e","n/e","n/e","n/e","n/e","67","0","Deficit","Final"
"08.03.2021 16:00 - 08.03.2021 16:15","n/e","n/e","n/e","n/e","n/e","27","7","Deficit","Final"
"08.03.2021 16:15 - 08.03.2021 16:30","n/e","n/e","n/e","n/e","n/e","39","1","Deficit","Final"
"08.03.2021 16:30 - 08.03.2021 16:45","n/e","n/e","n/e","n/e","n/e","18","-2","Deficit","Final"
"08.03.2021 16:45 - 08.03.2021 17:00","n/e","n/e","n/e","n/e","n/e","19","0","Deficit","Final"
"08.03.2021 17:00 - 08.03.2021 17:15","n/e","n/e","n/e","n/e","n/e","56","10","Surplus","Final"
"08.03.2021 17:15 - 08.03.2021 17:30","n/e","n/e","n/e","n/e","n/e","1","-3","Surplus","Final"
"08.03.2021 17:30 - 08.03.2021 17:45","n/e","n/e","n/e","n/e","n/e","35","-3","Deficit","Final"
"08.03.2021 17:45 - 08.03.2021 18:00","n/e","n/e","n/e","n/e","n/e","10","-3","Deficit","Final"
"08.03.2021 18:00 - 08.03.2021 18:15","n/e","n/e","n/e","n/e","n/e","51","5","Surplus","Final"
"08.03.2021 18:15 - 08.03.2021 18:30","n/e","n/e","n/e","n/e","n/e","39","-2","Surplus","Final"
"08.03.2021 18:30 - 08.03.2021 18:45","n/e","n/e","n/e","n/e","n/e","26","1","Surplus","Final"
"08.03.2021 18:45 - 08.03.2021 19:00","n/e","n/e","n/e","n/e","n/e","64","1","Surplus","Final"
"08.03.2021 19:00 - 08.03.2021 19:15","n/e","n/e","n/e","n/e","n/e","3","5","Surplus","Final"
"08.03.2021 19:15 - 08.03.2021 19:30","n/e","n/e","n/e","n/e","n/e","81","3","Surplus","Final"
"08.03.2021 19:30 - 08.03.2021 19:45","n/e","n/e","n/e","n/e","n/e","134","6","Surplus","Final"
"08.03.2021 19:45 - 08.03.2021 20:00","n/e","n/e","n/e","n/e","n/e","149","5","Surplus","Final"
"08.03.2021 20:00 - 08.03.2021 20:15","n/e","n/e","n/e","n/e","n/e","45","-12","Surplus","Final"
"08.03.2021 20:15 - 08.03.2021 20:30","n/e","n/e","n/e","n/e","n/e","59","4","Surplus","Final"
"08.03.2021 20:30 - 08.03.2021 20:45","n/e","n/e","n/e","n/e","n/e","31","7","Surplus","Final"
"08.03.2021 20:45 - 08.03.2021 21:00","n/e","n/e","n/e","n/e","n/e","15","5","Surplus","Final"
"08.03.2021 21:00 - 08.03.2021 21:15","n/e","n/e","n/e","n/e","n/e","70","-2","Deficit","Final"
"08.03.2021 21:15 - 08.03.2021 21:30","n/e","n/e","n/e","n/e","n/e","107","2","Deficit","Final"
"08.03.2021 21:30 - 08.03.2021 21:45","n/e","n/e","n/e","n/e","n/e","53","5","Deficit","Final"
"08.03.2021 21:45 - 08.03.2021 22:00","n/e","n/e","n/e","n/e","n/e","29","6","Deficit","Final"
"08.03.2021 22:00 - 08.03.2021 22:15","n/e","n/e","n/e","n/e","n/e","26","-10","Deficit","Final"
"08.03.2021 22:15 - 08.03.2021 22:30","n/e","n/e","n/e","n/e","n/e","16","5","Deficit","Final"
"08.03.2021 22:30 - 08.03.2021 22:45","n/e","n/e","n/e","n/e","n/e","81","4","Deficit","Final"
"08.03.2021 22:45 - 08.03.2021 23:00","n/e","n/e","n/e","n/e","n/e","88","3","Deficit","Final"
"08.03.2021 23:00 - 08.03.2021 23:15","n/e","n/e","n/e","n/e","n/e","56","-1","Deficit","Final"
"08.03.2021 23:15 - 08.03.2021 23:30","n/e","n/e","n/e","n/e","n/e","52","4","Deficit","Final"
"08.03.2021 23:30 - 08.03.2021 23:45","n/e","n/e","n/e","n/e","n/e","52","7","Deficit","Final"
"08.03.2021 23:45 - 09.03.2021 00:00","n/e","n/e","n/e","n/e","n/e","74","9","Deficit","Final"
"09.03.2021 00:00 - 09.03.2021 00:15","n/e","n/e","n/e","n/e","n/e","158","-8","Deficit","Final"
"09.03.2021 00:15 - 09.03.2021 00:30","n/e","n/e","n/e","n/e","n/e","80","5","Deficit","Final"
"09.03.2021 00:30 - 09.03.2021 00:45","n/e","n/e","n/e","n/e","n/e","43","7","Deficit","Final"
"09.03.2021 00:45 - 09.03.2021 01:00","n/e","n/e","n/e","n/e","n/e","13","12","Surplus","Final"
"09.03.2021 01:00 - 09.03.2021 01:15","n/e","n/e","n/e","n/e","n/e","0","-9","Balanced","Final"
"09.03.2021 01:15 - 09.03.2021 01:30","n/e","n/e","n/e","n/e","n/e","25","0","Surplus","Final"
"09.03.2021 01:30 - 09.03.2021 01:45","n/e","n/e","n/e","n/e","n/e","31","-2","Surplus","Final"
"09.03.2021 01:45 - 09.03.2021 02:00","n/e","n/e","n/e","n/e","n/e","33","5","Surplus","Final"
"09.03.2021 02:00 - 09.03.2021 02:15","n/e","n/e","n/e","n/e","n/e","15","-5","Surplus","Final"
"09.03.2021 02:15 - 09.03.2021 02:30","n/e","n/e","n/e","n/e","n/e","47","-3","Deficit","Final"
"09.03.2021 02:30 - 09.03.2021 02:45","n/e","n/e","n/e","n/e","n/e","25","5","Deficit","Final"
"09.03.2021 02:45 - 09.03.2021 03:00","n/e","n/e","n/e","n/e","n/e","63","3","Deficit","Final"
"09.03.2021 03:00 - 09.03.2021 03:15","n/e","n/e","n/e","n/e","n/e","113","0","Deficit","Final"
"09.03.2021 03:15 - 09.03.2021 03:30","n/e","n/e","n/e","n/e","n/e","130","2","Deficit","Final"
"09.03.2021 03:30 - 09.03.2021 03:45","n/e","n/e","n/e","n/e","n/e","180","1","Deficit","Final"
"09.03.2021 03:45 - 09.03.2021 04:00","n/e","n/e","n/e","n/e","n/e","164","1","Deficit","Final"
"09.03.2021 04:00 - 09.03.2021 04:15","n/e","n/e","n/e","n/e","n/e","58","4","Deficit","Final"
"09.03.2021 04:15 - 09.03.2021 04:30","n/e","n/e","n/e","n/e","n/e","86","2","Deficit","Final"
"09.03.2021 04:30 - 09.03.2021 04:45","n/e","n/e","n/e","n/e","n/e","72","0","Deficit","Final"
"09.03.2021 04:45 - 09.03.2021 05:00","n/e","n/e","n/e","n/e","n/e","65","-2","Deficit","Final"
"09.03.2021 05:00 - 09.03.2021 05:15","n/e","n/e","n/e","n/e","n/e","2","10","Deficit","Final"
"09.03.2021 05:15 - 09.03.2021 05:30","n/e","n/e","n/e","n/e","n/e","57","2","Deficit","Final"
"09.03.2021 05:30 - 09.03.2021 05:45","n/e","n/e","n/e","n/e","n/e","57","0","Deficit","Final"
"09.03.2021 05:45 - 09.03.2021 06:00","n/e","n/e","n/e","n/e","n/e","50","9","Deficit","Final"
"09.03.2021 06:00 - 09.03.2021 06:15","n/e","n/e","n/e","n/e","n/e","3","9","Surplus","Final"
"09.03.2021 06:15 - 09.03.2021 06:30","n/e","n/e","n/e","n/e","n/e","2","2","Surplus","Final"
"09.03.2021 06:30 - 09.03.2021 06:45","n/e","n/e","n/e","n/e","n/e","13","-6","Deficit","Final"
"09.03.2021 06:45 - 09.03.2021 07:00","n/e","n/e","n/e","n/e","n/e","50","-11","Deficit","Final"
"09.03.2021 07:00 - 09.03.2021 07:15","n/e","n/e","n/e","n/e","n/e","14","4","Deficit","Final"
"09.03.2021 07:15 - 09.03.2021 07:30","n/e","n/e","n/e","n/e","n/e","51","2","Deficit","Final"
"09.03.2021 07:30 - 09.03.2021 07:45","n/e","n/e","n/e","n/e","n/e","26","-3","Deficit","Final"
"09.03.2021 07:45 - 09.03.2021 08:00","n/e","n/e","n/e","n/e","n/e","35","-8","Deficit","Final"
"09.03.2021 08:00 - 09.03.2021 08:15","n/e","n/e","n/e","n/e","n/e","24","8","Deficit","Final"
"09.03.2021 08:15 - 09.03.2021 08:30","n/e","n/e","n/e","n/e","n/e","5","5","Deficit","Final"
"09.03.2021 08:30 - 09.03.2021 08:45","n/e","n/e","n/e","n/e","n/e","4","3","Surplus","Final"
"09.03.2021 08:45 - 09.03.2021 09:00","n/e","n/e","n/e","n/e","n/e","60","3","Surplus","Final"
"09.03.2021 09:00 - 09.03.2021 09:15","n/e","n/e","n/e","n/e","n/e","34","-4","Surplus","Final"
"09.03.2021 09:15 - 09.03.2021 09:30","n/e","n/e","n/e","n/e","n/e","78","5","Surplus","Final"
"09.03.2021 09:30 - 09.03.2021 09:45","n/e","n/e","n/e","n/e","n/e","94","4","Surplus","Final"
"09.03.2021 09:45 - 09.03.2021 10:00","n/e","n/e","n/e","n/e","n/e","65","1","Surplus","Final"
"09.03.2021 10:00 - 09.03.2021 10:15","n/e","n/e","n/e","n/e","n/e","6","-11","Deficit","Final"
"09.03.2021 10:15 - 09.03.2021 10:30","n/e","n/e","n/e","n/e","n/e","58","2","Surplus","Final"
"09.03.2021 10:30 - 09.03.2021 10:45","n/e","n/e","n/e","n/e","n/e","50","4","Surplus","Final"
"09.03.2021 10:45 - 09.03.2021 11:00","n/e","n/e","n/e","n/e","n/e","69","3","Surplus","Final"
"09.03.2021 11:00 - 09.03.2021 11:15","n/e","n/e","n/e","n/e","n/e","7","-4","Deficit","Final"
"09.03.2021 11:15 - 09.03.2021 11:30","n/e","n/e","n/e","n/e","n/e","16","-3","Deficit","Final"
"09.03.2021 11:30 - 09.03.2021 11:45","n/e","n/e","n/e","n/e","n/e","35","-2","Deficit","Final"
"09.03.2021 11:45 - 09.03.2021 12:00","n/e","n/e","n/e","n/e","n/e","40","-3","Deficit","Final"
"09.03.2021 12:00 - 09.03.2021 12:15","n/e","n/e","n/e","n/e","n/e","217","-6","Deficit","Final"
"09.03.2021 12:15 - 09.03.2021 12:30","n/e","n/e","n/e","n/e","n/e","167","2","Deficit","Final"
"09.03.2021 12:30 - 09.03.2021 12:45","n/e","n/e","n/e","n/e","n/e","176","0","Deficit","Final"
"09.03.2021 12:45 - 09.03.2021 13:00","n/e","n/e","n/e","n/e","n/e","136","3","Deficit","Final"
"09.03.2021 13:00 - 09.03.2021 13:15","n/e","n/e","n/e","n/e","n/e","38","-7","Deficit","Final"
"09.03.2021 13:15 - 09.03.2021 13:30","n/e","n/e","n/e","n/e","n/e","2","-2","Deficit","Final"
"09.03.2021 13:30 - 09.03.2021 13:45","n/e","n/e","n/e","n/e","n/e","2","-5","Deficit","Final"
"09.03.2021 13:45 - 09.03.2021 14:00","n/e","n/e","n/e","n/e","n/e","20","5","Surplus","Final"
"09.03.2021 14:00 - 09.03.2021 14:15","n/e","n/e","n/e","n/e","n/e","44","-1","Deficit","Final"
"09.03.2021 14:15 - 09.03.2021 14:30","n/e","n/e","n/e","n/e","n/e","67","-3","Deficit","Final"
"09.03.2021 14:30 - 09.03.2021 14:45","n/e","n/e","n/e","n/e","n/e","67","-8","Deficit","Final"
"09.03.2021 14:45 - 09.03.2021 15:00","n/e","n/e","n/e","n/e","n/e","104","2","Deficit","Final"
"09.03.2021 15:00 - 09.03.2021 15:15","n/e","n/e","n/e","n/e","n/e","100","3","Deficit","Final"
"09.03.2021 15:15 - 09.03.2021 15:30","n/e","n/e","n/e","n/e","n/e","138","-3","Deficit","Final"
"09.03.2021 15:30 - 09.03.2021 15:45","n/e","n/e","n/e","n/e","n/e","160","-1","Deficit","Final"
"09.03.2021 15:45 - 09.03.2021 16:00","n/e","n/e","n/e","n/e","n/e","145","0","Deficit","Final"
"09.03.2021 16:00 - 09.03.2021 16:15","n/e","n/e","n/e","n/e","n/e","110","3","Deficit","Final"
"09.03.2021 16:15 - 09.03.2021 16:30","n/e","n/e","n/e","n/e","n/e","105","1","Deficit","Final"
"09.03.2021 16:30 - 09.03.2021 16:45","n/e","n/e","n/e","n/e","n/e","78","-6","Deficit","Final"
"09.03.2021 16:45 - 09.03.2021 17:00","n/e","n/e","n/e","n/e","n/e","45","1","Deficit","Final"
"09.03.2021 17:00 - 09.03.2021 17:15","n/e","n/e","n/e","n/e","n/e","16","15","Surplus","Final"
"09.03.2021 17:15 - 09.03.2021 17:30","n/e","n/e","n/e","n/e","n/e","35","2","Deficit","Final"
"09.03.2021 17:30 - 09.03.2021 17:45","n/e","n/e","n/e","n/e","n/e","46","-7","Deficit","Final"
"09.03.2021 17:45 - 09.03.2021 18:00","n/e","n/e","n/e","n/e","n/e","54","-7","Deficit","Final"
"09.03.2021 18:00 - 09.03.2021 18:15","n/e","n/e","n/e","n/e","n/e","51","11","Surplus","Final"
"09.03.2021 18:15 - 09.03.2021 18:30","n/e","n/e","n/e","n/e","n/e","1","-7","Deficit","Final"
"09.03.2021 18:30 - 09.03.2021 18:45","n/e","n/e","n/e","n/e","n/e","7","-6","Deficit","Final"
"09.03.2021 18:45 - 09.03.2021 19:00","n/e","n/e","n/e","n/e","n/e","3","4","Deficit","Final"
"09.03.2021 19:00 - 09.03.2021 19:15","n/e","n/e","n/e","n/e","n/e","79","4","Deficit","Final"
"09.03.2021 19:15 - 09.03.2021 19:30","n/e","n/e","n/e","n/e","n/e","6","3","Surplus","Final"
"09.03.2021 19:30 - 09.03.2021 19:45","n/e","n/e","n/e","n/e","n/e","10","0","Surplus","Final"
"09.03.2021 19:45 - 09.03.2021 20:00","n/e","n/e","n/e","n/e","n/e","3","3","Surplus","Final"
"09.03.2021 20:00 - 09.03.2021 20:15","n/e","n/e","n/e","n/e","n/e","23","-5","Deficit","Final"
"09.03.2021 20:15 - 09.03.2021 20:30","n/e","n/e","n/e","n/e","n/e","23","5","Surplus","Final"
"09.03.2021 20:30 - 09.03.2021 20:45","n/e","n/e","n/e","n/e","n/e","49","4","Surplus","Final"
"09.03.2021 20:45 - 09.03.2021 21:00","n/e","n/e","n/e","n/e","n/e","69","9","Surplus","Final"
"09.03.2021 21:00 - 09.03.2021 21:15","n/e","n/e","n/e","n/e","n/e","29","-8","Surplus","Final"
"09.03.2021 21:15 - 09.03.2021 21:30","n/e","n/e","n/e","n/e","n/e","77","4","Surplus","Final"
"09.03.2021 21:30 - 09.03.2021 21:45","n/e","n/e","n/e","n/e","n/e","57","9","Surplus","Final"
"09.03.2021 21:45 - 09.03.2021 22:00","n/e","n/e","n/e","n/e","n/e","38","8","Surplus","Final"
"09.03.2021 22:00 - 09.03.2021 22:15","n/e","n/e","n/e","n/e","n/e","41","-9","Deficit","Final"
"09.03.2021 22:15 - 09.03.2021 22:30","n/e","n/e","n/e","n/e","n/e","52","0","Deficit","Final"
"09.03.2021 22:30 - 09.03.2021 22:45","n/e","n/e","n/e","n/e","n/e","12","-1","Deficit","Final"
"09.03.2021 22:45 - 09.03.2021 23:00","n/e","n/e","n/e","n/e","n/e","12","10","Surplus","Final"
"09.03.2021 23:00 - 09.03.2021 23:15","n/e","n/e","n/e","n/e","n/e","35","2","Deficit","Final"
"09.03.2021 23:15 - 09.03.2021 23:30","n/e","n/e","n/e","n/e","n/e","15","3","Surplus","Final"
"09.03.2021 23:30 - 09.03.2021 23:45","n/e","n/e","n/e","n/e","n/e","20","2","Surplus","Final"
"09.03.2021 23:45 - 10.03.2021 00:00","n/e","n/e","n/e","n/e","n/e","40","7","Surplus","Final"
"10.03.2021 00:00 - 10.03.2021 00:15","n/e","n/e","n/e","n/e","n/e","58","-3","Surplus","Final"
"10.03.2021 00:15 - 10.03.2021 00:30","n/e","n/e","n/e","n/e","n/e","51","3","Surplus","Final"
"10.03.2021 00:30 - 10.03.2021 00:45","n/e","n/e","n/e","n/e","n/e","74","3","Surplus","Final"
"10.03.2021 00:45 - 10.03.2021 01:00","n/e","n/e","n/e","n/e","n/e","52","-2","Surplus","Final"
"10.03.2021 01:00 - 10.03.2021 01:15","n/e","n/e","n/e","n/e","n/e","35","-7","Deficit","Final"
"10.03.2021 01:15 - 10.03.2021 01:30","n/e","n/e","n/e","n/e","n/e","6","2","Surplus","Final"
"10.03.2021 01:30 - 10.03.2021 01:45","n/e","n/e","n/e","n/e","n/e","5","5","Deficit","Final"
"10.03.2021 01:45 - 10.03.2021 02:00","n/e","n/e","n/e","n/e","n/e","16","4","Surplus","Final"
"10.03.2021 02:00 - 10.03.2021 02:15","n/e","n/e","n/e","n/e","n/e","52","-12","Deficit","Final"
"10.03.2021 02:15 - 10.03.2021 02:30","n/e","n/e","n/e","n/e","n/e","52","2","Deficit","Final"
"10.03.2021 02:30 - 10.03.2021 02:45","n/e","n/e","n/e","n/e","n/e","41","-1","Deficit","Final"
"10.03.2021 02:45 - 10.03.2021 03:00","n/e","n/e","n/e","n/e","n/e","78","0","Deficit","Final"
"10.03.2021 03:00 - 10.03.2021 03:15","n/e","n/e","n/e","n/e","n/e","1","-8","Deficit","Final"
"10.03.2021 03:15 - 10.03.2021 03:30","n/e","n/e","n/e","n/e","n/e","15","-1","Deficit","Final"
"10.03.2021 03:30 - 10.03.2021 03:45","n/e","n/e","n/e","n/e","n/e","0","2","Balanced","Final"
"10.03.2021 03:45 - 10.03.2021 04:00","n/e","n/e","n/e","n/e","n/e","31","2","Surplus","Final"
"10.03.2021 04:00 - 10.03.2021 04:15","n/e","n/e","n/e","n/e","n/e","65","-1","Surplus","Final"
"10.03.2021 04:15 - 10.03.2021 04:30","n/e","n/e","n/e","n/e","n/e","53","-1","Surplus","Final"
"10.03.2021 04:30 - 10.03.2021 04:45","n/e","n/e","n/e","n/e","n/e","51","-4","Surplus","Final"
"10.03.2021 04:45 - 10.03.2021 05:00","n/e","n/e","n/e","n/e","n/e","59","-2","Surplus","Final"
"10.03.2021 05:00 - 10.03.2021 05:15","n/e","n/e","n/e","n/e","n/e","56","3","Surplus","Final"
"10.03.2021 05:15 - 10.03.2021 05:30","n/e","n/e","n/e","n/e","n/e","14","2","Surplus","Final"
"10.03.2021 05:30 - 10.03.2021 05:45","n/e","n/e","n/e","n/e","n/e","9","-8","Surplus","Final"
"10.03.2021 05:45 - 10.03.2021 06:00","n/e","n/e","n/e","n/e","n/e","23","-4","Surplus","Final"
"10.03.2021 06:00 - 10.03.2021 06:15","n/e","n/e","n/e","n/e","n/e","75","6","Deficit","Final"
"10.03.2021 06:15 - 10.03.2021 06:30","n/e","n/e","n/e","n/e","n/e","85","3","Deficit","Final"
"10.03.2021 06:30 - 10.03.2021 06:45","n/e","n/e","n/e","n/e","n/e","53","-2","Deficit","Final"
"10.03.2021 06:45 - 10.03.2021 07:00","n/e","n/e","n/e","n/e","n/e","40","-3","Deficit","Final"
"10.03.2021 07:00 - 10.03.2021 07:15","n/e","n/e","n/e","n/e","n/e","31","-3","Surplus","Final"
"10.03.2021 07:15 - 10.03.2021 07:30","n/e","n/e","n/e","n/e","n/e","26","2","Deficit","Final"
"10.03.2021 07:30 - 10.03.2021 07:45","n/e","n/e","n/e","n/e","n/e","82","2","Deficit","Final"
"10.03.2021 07:45 - 10.03.2021 08:00","n/e","n/e","n/e","n/e","n/e","167","-2","Deficit","Final"
"10.03.2021 08:00 - 10.03.2021 08:15","n/e","n/e","n/e","n/e","n/e","181","-3","Deficit","Final"
"10.03.2021 08:15 - 10.03.2021 08:30","n/e","n/e","n/e","n/e","n/e","155","2","Deficit","Final"
"10.03.2021 08:30 - 10.03.2021 08:45","n/e","n/e","n/e","n/e","n/e","157","4","Deficit","Final"
"10.03.2021 08:45 - 10.03.2021 09:00","n/e","n/e","n/e","n/e","n/e","46","4","Deficit","Final"
"10.03.2021 09:00 - 10.03.2021 09:15","n/e","n/e","n/e","n/e","n/e","102","-14","Deficit","Final"
"10.03.2021 09:15 - 10.03.2021 09:30","n/e","n/e","n/e","n/e","n/e","74","3","Deficit","Final"
"10.03.2021 09:30 - 10.03.2021 09:45","n/e","n/e","n/e","n/e","n/e","54","3","Deficit","Final"
"10.03.2021 09:45 - 10.03.2021 10:00","n/e","n/e","n/e","n/e","n/e","80","9","Deficit","Final"
"10.03.2021 10:00 - 10.03.2021 10:15","n/e","n/e","n/e","n/e","n/e","111","-7","Deficit","Final"
"10.03.2021 10:15 - 10.03.2021 10:30","n/e","n/e","n/e","n/e","n/e","61","4","Deficit","Final"
"10.03.2021 10:30 - 10.03.2021 10:45","n/e","n/e","n/e","n/e","n/e","25","11","Deficit","Final"
"10.03.2021 10:45 - 10.03.2021 11:00","n/e","n/e","n/e","n/e","n/e","6","20","Deficit","Final"
"10.03.2021 11:00 - 10.03.2021 11:15","n/e","n/e","n/e","n/e","n/e","31","-3","Surplus","Final"
"10.03.2021 11:15 - 10.03.2021 11:30","n/e","n/e","n/e","n/e","n/e","8","4","Deficit","Final"
"10.03.2021 11:30 - 10.03.2021 11:45","n/e","n/e","n/e","n/e","n/e","54","2","Surplus","Final"
"10.03.2021 11:45 - 10.03.2021 12:00","n/e","n/e","n/e","n/e","n/e","7","9","Surplus","Final"
"10.03.2021 12:00 - 10.03.2021 12:15","n/e","n/e","n/e","n/e","n/e","5","4","Deficit","Final"
"10.03.2021 12:15 - 10.03.2021 12:30","n/e","n/e","n/e","n/e","n/e","14","5","Surplus","Final"
"10.03.2021 12:30 - 10.03.2021 12:45","n/e","n/e","n/e","n/e","n/e","21","1","Surplus","Final"
"10.03.2021 12:45 - 10.03.2021 13:00","n/e","n/e","n/e","n/e","n/e","63","11","Surplus","Final"
"10.03.2021 13:00 - 10.03.2021 13:15","n/e","n/e","n/e","n/e","n/e","21","-5","Surplus","Final"
"10.03.2021 13:15 - 10.03.2021 13:30","n/e","n/e","n/e","n/e","n/e","27","3","Surplus","Final"
"10.03.2021 13:30 - 10.03.2021 13:45","n/e","n/e","n/e","n/e","n/e","72","-1","Surplus","Final"
"10.03.2021 13:45 - 10.03.2021 14:00","n/e","n/e","n/e","n/e","n/e","109","-1","Surplus","Final"
"10.03.2021 14:00 - 10.03.2021 14:15","n/e","n/e","n/e","n/e","n/e","85","1","Surplus","Final"
"10.03.2021 14:15 - 10.03.2021 14:30","n/e","n/e","n/e","n/e","n/e","46","-2","Surplus","Final"
"10.03.2021 14:30 - 10.03.2021 14:45","n/e","n/e","n/e","n/e","n/e","39","-3","Surplus","Final"
"10.03.2021 14:45 - 10.03.2021 15:00","n/e","n/e","n/e","n/e","n/e","32","0","Surplus","Final"
"10.03.2021 15:00 - 10.03.2021 15:15","n/e","n/e","n/e","n/e","n/e","181","1","Deficit","Final"
"10.03.2021 15:15 - 10.03.2021 15:30","n/e","n/e","n/e","n/e","n/e","169","0","Deficit","Final"
"10.03.2021 15:30 - 10.03.2021 15:45","n/e","n/e","n/e","n/e","n/e","128","-4","Deficit","Final"
"10.03.2021 15:45 - 10.03.2021 16:00","n/e","n/e","n/e","n/e","n/e","150","1","Deficit","Final"
"10.03.2021 16:00 - 10.03.2021 16:15","n/e","n/e","n/e","n/e","n/e","242","3","Deficit","Final"
"10.03.2021 16:15 - 10.03.2021 16:30","n/e","n/e","n/e","n/e","n/e","296","0","Deficit","Final"
"10.03.2021 16:30 - 10.03.2021 16:45","n/e","n/e","n/e","n/e","n/e","241","0","Deficit","Final"
"10.03.2021 16:45 - 10.03.2021 17:00","n/e","n/e","n/e","n/e","n/e","172","-1","Deficit","Final"
"10.03.2021 17:00 - 10.03.2021 17:15","n/e","n/e","n/e","n/e","n/e","69","2","Deficit","Final"
"10.03.2021 17:15 - 10.03.2021 17:30","n/e","n/e","n/e","n/e","n/e","74","-2","Deficit","Final"
"10.03.2021 17:30 - 10.03.2021 17:45","n/e","n/e","n/e","n/e","n/e","2","-9","Surplus","Final"
"10.03.2021 17:45 - 10.03.2021 18:00","n/e","n/e","n/e","n/e","n/e","13","-11","Deficit","Final"
