"Imbalance settlement period CET/CEST","Generation / + Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Generation / - Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Price for consumption [Currency/MWh] - SCA|DE(TenneT GER)","Currency","Status","Total Imbalance [MWh] - SCA|DE(TenneT GER)","Difference","Situation","Status"
"01.06.2020 07:15 - 01.06.2020 07:30","n/e","n/e","n/e","n/e","n/e","12","-5","Deficit","Final"
"01.06.2020 07:30 - 01.06.2020 07:45","n/e","n/e","n/e","n/e","n/e","5","-2","Deficit","Final"
"01.06.2020 07:45 - 01.06.2020 08:00","n/e","n/e","n/e","n/e","n/e","4","-2","Surplus","Final"
"01.06.2020 08:00 - 01.06.2020 08:15","n/e","n/e","n/e","n/e","n/e","25","-2","Surplus","Final"
"01.06.2020 08:15 - 01.06.2020 08:30","n/e","n/e","n/e","n/e","n/e","36","-1","Surplus","Final"
"01.06.2020 08:30 - 01.06.2020 08:45","n/e","n/e","n/e","n/e","n/e","48","-2","Surplus","Final"
"01.06.2020 08:45 - 01.06.2020 09:00","n/e","n/e","n/e","n/e","n/e","23","-2","Surplus","Final"
"01.06.2020 09:00 - 01.06.2020 09:15","n/e","n/e","n/e","n/e","n/e","18","0","Deficit","Final"
"01.06.2020 09:15 - 01.06.2020 09:30","n/e","n/e","n/e","n/e","n/e","31","3","Surplus","Final"
"01.06.2020 09:30 - 01.06.2020 09:45","n/e","n/e","n/e","n/e","n/e","68","1","Surplus","Final"
"01.06.2020 09:45 - 01.06.2020 10:00","n/e","n/e","n/e","n/e","n/e","77","7","Surplus","Final"
"01.06.2020 10:00 - 01.06.2020 10:15","n/e","n/e","n/e","n/e","n/e","13","-5","Deficit","Final"
"01.06.2020 10:15 - 01.06.2020 10:30","n/e","n/e","n/e","n/e","n/e","42","-2","Surplus","Final"
"01.06.2020 10:30 - 01.06.2020 10:45","n/e","n/e","n/e","n/e","n/e","99","1","Surplus","Final"
"01.06.2020 10:45 - 01.06.2020 11:00","n/e","n/e","n/e","n/e","n/e","161","-2","Surplus","Final"
"01.06.2020 11:00 - 01.06.2020 11:15","n/e","n/e","n/e","n/e","n/e","142","-4","Surplus","Final"
"01.06.2020 11:15 - 01.06.2020 11:30","n/e","n/e","n/e","n/e","n/e","51","-1","Surplus","Final"
"01.06.2020 11:30 - 01.06.2020 11:45","n/e","n/e","n/e","n/e","n/e","27","-1","Surplus","Final"
"01.06.2020 11:45 - 01.06.2020 12:00","n/e","n/e","n/e","n/e","n/e","135","-4","Surplus","Final"
"01.06.2020 12:00 - 01.06.2020 12:15","n/e","n/e","n/e","n/e","n/e","94","-1","Surplus","Final"
"01.06.2020 12:15 - 01.06.2020 12:30","n/e","n/e","n/e","n/e","n/e","72","-1","Surplus","Final"
"01.06.2020 12:30 - 01.06.2020 12:45","n/e","n/e","n/e","n/e","n/e","64","-7","Surplus","Final"
"01.06.2020 12:45 - 01.06.2020 13:00","n/e","n/e","n/e","n/e","n/e","142","-2","Surplus","Final"
"01.06.2020 13:00 - 01.06.2020 13:15","n/e","n/e","n/e","n/e","n/e","106","-5","Surplus","Final"
"01.06.2020 13:15 - 01.06.2020 13:30","n/e","n/e","n/e","n/e","n/e","46","1","Surplus","Final"
"01.06.2020 13:30 - 01.06.2020 13:45","n/e","n/e","n/e","n/e","n/e","72","-1","Surplus","Final"
"01.06.2020 13:45 - 01.06.2020 14:00","n/e","n/e","n/e","n/e","n/e","71","-1","Surplus","Final"
"01.06.2020 14:00 - 01.06.2020 14:15","n/e","n/e","n/e","n/e","n/e","34","-10","Surplus","Final"
"01.06.2020 14:15 - 01.06.2020 14:30","n/e","n/e","n/e","n/e","n/e","36","-3","Surplus","Final"
"01.06.2020 14:30 - 01.06.2020 14:45","n/e","n/e","n/e","n/e","n/e","63","-2","Surplus","Final"
"01.06.2020 14:45 - 01.06.2020 15:00","n/e","n/e","n/e","n/e","n/e","6","4","Surplus","Final"
"01.06.2020 15:00 - 01.06.2020 15:15","n/e","n/e","n/e","n/e","n/e","21","1","Deficit","Final"
"01.06.2020 15:15 - 01.06.2020 15:30","n/e","n/e","n/e","n/e","n/e","26","-4","Deficit","Final"
"01.06.2020 15:30 - 01.06.2020 15:45","n/e","n/e","n/e","n/e","n/e","20","-1","Surplus","Final"
"01.06.2020 15:45 - 01.06.2020 16:00","n/e","n/e","n/e","n/e","n/e","12","-2","Surplus","Final"
"01.06.2020 16:00 - 01.06.2020 16:15","n/e","n/e","n/e","n/e","n/e","4","2","Deficit","Final"
"01.06.2020 16:15 - 01.06.2020 16:30","n/e","n/e","n/e","n/e","n/e","36","-3","Surplus","Final"
"01.06.2020 16:30 - 01.06.2020 16:45","n/e","n/e","n/e","n/e","n/e","13","-8","Surplus","Final"
"01.06.2020 16:45 - 01.06.2020 17:00","n/e","n/e","n/e","n/e","n/e","25","0","Surplus","Final"
"01.06.2020 17:00 - 01.06.2020 17:15","n/e","n/e","n/e","n/e","n/e","135","4","Surplus","Final"
"01.06.2020 17:15 - 01.06.2020 17:30","n/e","n/e","n/e","n/e","n/e","9","0","Surplus","Final"
"01.06.2020 17:30 - 01.06.2020 17:45","n/e","n/e","n/e","n/e","n/e","52","-7","Surplus","Final"
"01.06.2020 17:45 - 01.06.2020 18:00","n/e","n/e","n/e","n/e","n/e","17","0","Surplus","Final"
"01.06.2020 18:00 - 01.06.2020 18:15","n/e","n/e","n/e","n/e","n/e","1","2","Surplus","Final"
"01.06.2020 18:15 - 01.06.2020 18:30","n/e","n/e","n/e","n/e","n/e","11","-7","Surplus","Final"
"01.06.2020 18:30 - 01.06.2020 18:45","n/e","n/e","n/e","n/e","n/e","35","-8","Surplus","Final"
"01.06.2020 18:45 - 01.06.2020 19:00","n/e","n/e","n/e","n/e","n/e","80","-2","Surplus","Final"
"01.06.2020 19:00 - 01.06.2020 19:15","n/e","n/e","n/e","n/e","n/e","50","8","Deficit","Final"
"01.06.2020 19:15 - 01.06.2020 19:30","n/e","n/e","n/e","n/e","n/e","49","-7","Deficit","Final"
"01.06.2020 19:30 - 01.06.2020 19:45","n/e","n/e","n/e","n/e","n/e","40","-8","Deficit","Final"
"01.06.2020 19:45 - 01.06.2020 20:00","n/e","n/e","n/e","n/e","n/e","87","-5","Deficit","Final"
"01.06.2020 20:00 - 01.06.2020 20:15","n/e","n/e","n/e","n/e","n/e","114","5","Deficit","Final"
"01.06.2020 20:15 - 01.06.2020 20:30","n/e","n/e","n/e","n/e","n/e","102","-2","Deficit","Final"
"01.06.2020 20:30 - 01.06.2020 20:45","n/e","n/e","n/e","n/e","n/e","38","-3","Deficit","Final"
"01.06.2020 20:45 - 01.06.2020 21:00","n/e","n/e","n/e","n/e","n/e","5","0","Deficit","Final"
"01.06.2020 21:00 - 01.06.2020 21:15","n/e","n/e","n/e","n/e","n/e","1","-2","Deficit","Final"
"01.06.2020 21:15 - 01.06.2020 21:30","n/e","n/e","n/e","n/e","n/e","34","-3","Surplus","Final"
"01.06.2020 21:30 - 01.06.2020 21:45","n/e","n/e","n/e","n/e","n/e","45","0","Surplus","Final"
"01.06.2020 21:45 - 01.06.2020 22:00","n/e","n/e","n/e","n/e","n/e","97","1","Surplus","Final"
"01.06.2020 22:00 - 01.06.2020 22:15","n/e","n/e","n/e","n/e","n/e","44","-8","Surplus","Final"
"01.06.2020 22:15 - 01.06.2020 22:30","n/e","n/e","n/e","n/e","n/e","62","0","Surplus","Final"
"01.06.2020 22:30 - 01.06.2020 22:45","n/e","n/e","n/e","n/e","n/e","57","6","Surplus","Final"
"01.06.2020 22:45 - 01.06.2020 23:00","n/e","n/e","n/e","n/e","n/e","55","8","Surplus","Final"
"01.06.2020 23:00 - 01.06.2020 23:15","n/e","n/e","n/e","n/e","n/e","74","-5","Deficit","Final"
"01.06.2020 23:15 - 01.06.2020 23:30","n/e","n/e","n/e","n/e","n/e","70","3","Deficit","Final"
"01.06.2020 23:30 - 01.06.2020 23:45","n/e","n/e","n/e","n/e","n/e","96","0","Deficit","Final"
"01.06.2020 23:45 - 02.06.2020 00:00","n/e","n/e","n/e","n/e","n/e","125","10","Deficit","Final"
"02.06.2020 00:00 - 02.06.2020 00:15","n/e","n/e","n/e","n/e","n/e","72","-12","Deficit","Final"
"02.06.2020 00:15 - 02.06.2020 00:30","n/e","n/e","n/e","n/e","n/e","29","3","Deficit","Final"
"02.06.2020 00:30 - 02.06.2020 00:45","n/e","n/e","n/e","n/e","n/e","75","5","Deficit","Final"
"02.06.2020 00:45 - 02.06.2020 01:00","n/e","n/e","n/e","n/e","n/e","131","11","Deficit","Final"
"02.06.2020 01:00 - 02.06.2020 01:15","n/e","n/e","n/e","n/e","n/e","144","-6","Deficit","Final"
"02.06.2020 01:15 - 02.06.2020 01:30","n/e","n/e","n/e","n/e","n/e","119","4","Deficit","Final"
"02.06.2020 01:30 - 02.06.2020 01:45","n/e","n/e","n/e","n/e","n/e","105","5","Deficit","Final"
"02.06.2020 01:45 - 02.06.2020 02:00","n/e","n/e","n/e","n/e","n/e","83","9","Deficit","Final"
"02.06.2020 02:00 - 02.06.2020 02:15","n/e","n/e","n/e","n/e","n/e","4","-6","Deficit","Final"
"02.06.2020 02:15 - 02.06.2020 02:30","n/e","n/e","n/e","n/e","n/e","16","-1","Surplus","Final"
"02.06.2020 02:30 - 02.06.2020 02:45","n/e","n/e","n/e","n/e","n/e","6","1","Surplus","Final"
"02.06.2020 02:45 - 02.06.2020 03:00","n/e","n/e","n/e","n/e","n/e","4","2","Surplus","Final"
"02.06.2020 03:00 - 02.06.2020 03:15","n/e","n/e","n/e","n/e","n/e","47","-3","Surplus","Final"
"02.06.2020 03:15 - 02.06.2020 03:30","n/e","n/e","n/e","n/e","n/e","66","2","Surplus","Final"
"02.06.2020 03:30 - 02.06.2020 03:45","n/e","n/e","n/e","n/e","n/e","45","-1","Surplus","Final"
"02.06.2020 03:45 - 02.06.2020 04:00","n/e","n/e","n/e","n/e","n/e","56","-1","Surplus","Final"
"02.06.2020 04:00 - 02.06.2020 04:15","n/e","n/e","n/e","n/e","n/e","99","-3","Surplus","Final"
"02.06.2020 04:15 - 02.06.2020 04:30","n/e","n/e","n/e","n/e","n/e","91","-2","Surplus","Final"
"02.06.2020 04:30 - 02.06.2020 04:45","n/e","n/e","n/e","n/e","n/e","118","-2","Surplus","Final"
"02.06.2020 04:45 - 02.06.2020 05:00","n/e","n/e","n/e","n/e","n/e","126","-1","Surplus","Final"
"02.06.2020 05:00 - 02.06.2020 05:15","n/e","n/e","n/e","n/e","n/e","176","-2","Surplus","Final"
"02.06.2020 05:15 - 02.06.2020 05:30","n/e","n/e","n/e","n/e","n/e","159","0","Surplus","Final"
"02.06.2020 05:30 - 02.06.2020 05:45","n/e","n/e","n/e","n/e","n/e","47","5","Surplus","Final"
"02.06.2020 05:45 - 02.06.2020 06:00","n/e","n/e","n/e","n/e","n/e","4","-5","Deficit","Final"
"02.06.2020 06:00 - 02.06.2020 06:15","n/e","n/e","n/e","n/e","n/e","106","0","Surplus","Final"
"02.06.2020 06:15 - 02.06.2020 06:30","n/e","n/e","n/e","n/e","n/e","30","-6","Surplus","Final"
"02.06.2020 06:30 - 02.06.2020 06:45","n/e","n/e","n/e","n/e","n/e","49","-2","Surplus","Final"
"02.06.2020 06:45 - 02.06.2020 07:00","n/e","n/e","n/e","n/e","n/e","43","-5","Surplus","Final"
"02.06.2020 07:00 - 02.06.2020 07:15","n/e","n/e","n/e","n/e","n/e","135","-4","Surplus","Final"
"02.06.2020 07:15 - 02.06.2020 07:30","n/e","n/e","n/e","n/e","n/e","23","-1","Surplus","Final"
"02.06.2020 07:30 - 02.06.2020 07:45","n/e","n/e","n/e","n/e","n/e","47","-4","Deficit","Final"
"02.06.2020 07:45 - 02.06.2020 08:00","n/e","n/e","n/e","n/e","n/e","81","2","Deficit","Final"
"02.06.2020 08:00 - 02.06.2020 08:15","n/e","n/e","n/e","n/e","n/e","92","-3","Deficit","Final"
"02.06.2020 08:15 - 02.06.2020 08:30","n/e","n/e","n/e","n/e","n/e","30","-10","Deficit","Final"
"02.06.2020 08:30 - 02.06.2020 08:45","n/e","n/e","n/e","n/e","n/e","18","-2","Deficit","Final"
"02.06.2020 08:45 - 02.06.2020 09:00","n/e","n/e","n/e","n/e","n/e","57","-4","Deficit","Final"
"02.06.2020 09:00 - 02.06.2020 09:15","n/e","n/e","n/e","n/e","n/e","104","-10","Deficit","Final"
"02.06.2020 09:15 - 02.06.2020 09:30","n/e","n/e","n/e","n/e","n/e","100","-4","Deficit","Final"
"02.06.2020 09:30 - 02.06.2020 09:45","n/e","n/e","n/e","n/e","n/e","101","0","Deficit","Final"
"02.06.2020 09:45 - 02.06.2020 10:00","n/e","n/e","n/e","n/e","n/e","97","-2","Deficit","Final"
"02.06.2020 10:00 - 02.06.2020 10:15","n/e","n/e","n/e","n/e","n/e","27","-7","Deficit","Final"
"02.06.2020 10:15 - 02.06.2020 10:30","n/e","n/e","n/e","n/e","n/e","21","0","Deficit","Final"
"02.06.2020 10:30 - 02.06.2020 10:45","n/e","n/e","n/e","n/e","n/e","54","-3","Deficit","Final"
"02.06.2020 10:45 - 02.06.2020 11:00","n/e","n/e","n/e","n/e","n/e","75","-1","Deficit","Final"
"02.06.2020 11:00 - 02.06.2020 11:15","n/e","n/e","n/e","n/e","n/e","70","-3","Deficit","Final"
"02.06.2020 11:15 - 02.06.2020 11:30","n/e","n/e","n/e","n/e","n/e","85","-5","Deficit","Final"
"02.06.2020 11:30 - 02.06.2020 11:45","n/e","n/e","n/e","n/e","n/e","86","-3","Deficit","Final"
"02.06.2020 11:45 - 02.06.2020 12:00","n/e","n/e","n/e","n/e","n/e","64","2","Deficit","Final"
"02.06.2020 12:00 - 02.06.2020 12:15","n/e","n/e","n/e","n/e","n/e","97","-4","Deficit","Final"
"02.06.2020 12:15 - 02.06.2020 12:30","n/e","n/e","n/e","n/e","n/e","101","1","Deficit","Final"
"02.06.2020 12:30 - 02.06.2020 12:45","n/e","n/e","n/e","n/e","n/e","73","0","Deficit","Final"
"02.06.2020 12:45 - 02.06.2020 13:00","n/e","n/e","n/e","n/e","n/e","91","0","Deficit","Final"
"02.06.2020 13:00 - 02.06.2020 13:15","n/e","n/e","n/e","n/e","n/e","43","3","Deficit","Final"
"02.06.2020 13:15 - 02.06.2020 13:30","n/e","n/e","n/e","n/e","n/e","11","-2","Deficit","Final"
"02.06.2020 13:30 - 02.06.2020 13:45","n/e","n/e","n/e","n/e","n/e","92","-1","Surplus","Final"
"02.06.2020 13:45 - 02.06.2020 14:00","n/e","n/e","n/e","n/e","n/e","47","-1","Deficit","Final"
"02.06.2020 14:00 - 02.06.2020 14:15","n/e","n/e","n/e","n/e","n/e","90","-1","Deficit","Final"
"02.06.2020 14:15 - 02.06.2020 14:30","n/e","n/e","n/e","n/e","n/e","91","-2","Deficit","Final"
"02.06.2020 14:30 - 02.06.2020 14:45","n/e","n/e","n/e","n/e","n/e","77","-2","Deficit","Final"
"02.06.2020 14:45 - 02.06.2020 15:00","n/e","n/e","n/e","n/e","n/e","9","2","Surplus","Final"
"02.06.2020 15:00 - 02.06.2020 15:15","n/e","n/e","n/e","n/e","n/e","13","-4","Deficit","Final"
"02.06.2020 15:15 - 02.06.2020 15:30","n/e","n/e","n/e","n/e","n/e","12","-1","Deficit","Final"
"02.06.2020 15:30 - 02.06.2020 15:45","n/e","n/e","n/e","n/e","n/e","6","-2","Deficit","Final"
"02.06.2020 15:45 - 02.06.2020 16:00","n/e","n/e","n/e","n/e","n/e","27","5","Deficit","Final"
"02.06.2020 16:00 - 02.06.2020 16:15","n/e","n/e","n/e","n/e","n/e","20","-2","Deficit","Final"
"02.06.2020 16:15 - 02.06.2020 16:30","n/e","n/e","n/e","n/e","n/e","44","-3","Deficit","Final"
"02.06.2020 16:30 - 02.06.2020 16:45","n/e","n/e","n/e","n/e","n/e","56","-9","Deficit","Final"
"02.06.2020 16:45 - 02.06.2020 17:00","n/e","n/e","n/e","n/e","n/e","25","0","Deficit","Final"
"02.06.2020 17:00 - 02.06.2020 17:15","n/e","n/e","n/e","n/e","n/e","58","5","Deficit","Final"
"02.06.2020 17:15 - 02.06.2020 17:30","n/e","n/e","n/e","n/e","n/e","58","-4","Deficit","Final"
"02.06.2020 17:30 - 02.06.2020 17:45","n/e","n/e","n/e","n/e","n/e","74","-3","Deficit","Final"
"02.06.2020 17:45 - 02.06.2020 18:00","n/e","n/e","n/e","n/e","n/e","100","-9","Deficit","Final"
"02.06.2020 18:00 - 02.06.2020 18:15","n/e","n/e","n/e","n/e","n/e","61","7","Deficit","Final"
"02.06.2020 18:15 - 02.06.2020 18:30","n/e","n/e","n/e","n/e","n/e","69","-7","Deficit","Final"
"02.06.2020 18:30 - 02.06.2020 18:45","n/e","n/e","n/e","n/e","n/e","74","-9","Deficit","Final"
"02.06.2020 18:45 - 02.06.2020 19:00","n/e","n/e","n/e","n/e","n/e","68","-10","Deficit","Final"
"02.06.2020 19:00 - 02.06.2020 19:15","n/e","n/e","n/e","n/e","n/e","123","3","Deficit","Final"
"02.06.2020 19:15 - 02.06.2020 19:30","n/e","n/e","n/e","n/e","n/e","86","-2","Deficit","Final"
"02.06.2020 19:30 - 02.06.2020 19:45","n/e","n/e","n/e","n/e","n/e","107","-2","Deficit","Final"
"02.06.2020 19:45 - 02.06.2020 20:00","n/e","n/e","n/e","n/e","n/e","156","-3","Deficit","Final"
"02.06.2020 20:00 - 02.06.2020 20:15","n/e","n/e","n/e","n/e","n/e","113","0","Deficit","Final"
"02.06.2020 20:15 - 02.06.2020 20:30","n/e","n/e","n/e","n/e","n/e","83","-1","Deficit","Final"
"02.06.2020 20:30 - 02.06.2020 20:45","n/e","n/e","n/e","n/e","n/e","74","-1","Deficit","Final"
"02.06.2020 20:45 - 02.06.2020 21:00","n/e","n/e","n/e","n/e","n/e","54","5","Deficit","Final"
"02.06.2020 21:00 - 02.06.2020 21:15","n/e","n/e","n/e","n/e","n/e","107","-2","Deficit","Final"
"02.06.2020 21:15 - 02.06.2020 21:30","n/e","n/e","n/e","n/e","n/e","55","5","Deficit","Final"
"02.06.2020 21:30 - 02.06.2020 21:45","n/e","n/e","n/e","n/e","n/e","72","1","Deficit","Final"
"02.06.2020 21:45 - 02.06.2020 22:00","n/e","n/e","n/e","n/e","n/e","64","3","Deficit","Final"
"02.06.2020 22:00 - 02.06.2020 22:15","n/e","n/e","n/e","n/e","n/e","150","0","Deficit","Final"
"02.06.2020 22:15 - 02.06.2020 22:30","n/e","n/e","n/e","n/e","n/e","134","1","Deficit","Final"
"02.06.2020 22:30 - 02.06.2020 22:45","n/e","n/e","n/e","n/e","n/e","92","5","Deficit","Final"
"02.06.2020 22:45 - 02.06.2020 23:00","n/e","n/e","n/e","n/e","n/e","12","2","Surplus","Final"
"02.06.2020 23:00 - 02.06.2020 23:15","n/e","n/e","n/e","n/e","n/e","28","-15","Deficit","Final"
"02.06.2020 23:15 - 02.06.2020 23:30","n/e","n/e","n/e","n/e","n/e","23","4","Deficit","Final"
"02.06.2020 23:30 - 02.06.2020 23:45","n/e","n/e","n/e","n/e","n/e","55","4","Deficit","Final"
"02.06.2020 23:45 - 03.06.2020 00:00","n/e","n/e","n/e","n/e","n/e","56","9","Deficit","Final"
"03.06.2020 00:00 - 03.06.2020 00:15","n/e","n/e","n/e","n/e","n/e","138","-18","Deficit","Final"
"03.06.2020 00:15 - 03.06.2020 00:30","n/e","n/e","n/e","n/e","n/e","110","3","Deficit","Final"
"03.06.2020 00:30 - 03.06.2020 00:45","n/e","n/e","n/e","n/e","n/e","61","1","Deficit","Final"
"03.06.2020 00:45 - 03.06.2020 01:00","n/e","n/e","n/e","n/e","n/e","58","2","Deficit","Final"
"03.06.2020 01:00 - 03.06.2020 01:15","n/e","n/e","n/e","n/e","n/e","90","-8","Deficit","Final"
"03.06.2020 01:15 - 03.06.2020 01:30","n/e","n/e","n/e","n/e","n/e","100","3","Deficit","Final"
"03.06.2020 01:30 - 03.06.2020 01:45","n/e","n/e","n/e","n/e","n/e","103","2","Deficit","Final"
"03.06.2020 01:45 - 03.06.2020 02:00","n/e","n/e","n/e","n/e","n/e","157","5","Deficit","Final"
"03.06.2020 02:00 - 03.06.2020 02:15","n/e","n/e","n/e","n/e","n/e","202","-13","Deficit","Final"
"03.06.2020 02:15 - 03.06.2020 02:30","n/e","n/e","n/e","n/e","n/e","204","4","Deficit","Final"
"03.06.2020 02:30 - 03.06.2020 02:45","n/e","n/e","n/e","n/e","n/e","190","-1","Deficit","Final"
"03.06.2020 02:45 - 03.06.2020 03:00","n/e","n/e","n/e","n/e","n/e","212","0","Deficit","Final"
"03.06.2020 03:00 - 03.06.2020 03:15","n/e","n/e","n/e","n/e","n/e","194","0","Deficit","Final"
"03.06.2020 03:15 - 03.06.2020 03:30","n/e","n/e","n/e","n/e","n/e","171","0","Deficit","Final"
"03.06.2020 03:30 - 03.06.2020 03:45","n/e","n/e","n/e","n/e","n/e","192","0","Deficit","Final"
"03.06.2020 03:45 - 03.06.2020 04:00","n/e","n/e","n/e","n/e","n/e","185","1","Deficit","Final"
"03.06.2020 04:00 - 03.06.2020 04:15","n/e","n/e","n/e","n/e","n/e","138","-1","Deficit","Final"
"03.06.2020 04:15 - 03.06.2020 04:30","n/e","n/e","n/e","n/e","n/e","130","-3","Deficit","Final"
"03.06.2020 04:30 - 03.06.2020 04:45","n/e","n/e","n/e","n/e","n/e","113","0","Deficit","Final"
"03.06.2020 04:45 - 03.06.2020 05:00","n/e","n/e","n/e","n/e","n/e","93","1","Deficit","Final"
"03.06.2020 05:00 - 03.06.2020 05:15","n/e","n/e","n/e","n/e","n/e","21","4","Deficit","Final"
"03.06.2020 05:15 - 03.06.2020 05:30","n/e","n/e","n/e","n/e","n/e","37","-1","Surplus","Final"
"03.06.2020 05:30 - 03.06.2020 05:45","n/e","n/e","n/e","n/e","n/e","48","-2","Surplus","Final"
"03.06.2020 05:45 - 03.06.2020 06:00","n/e","n/e","n/e","n/e","n/e","61","-5","Surplus","Final"
"03.06.2020 06:00 - 03.06.2020 06:15","n/e","n/e","n/e","n/e","n/e","76","1","Surplus","Final"
"03.06.2020 06:15 - 03.06.2020 06:30","n/e","n/e","n/e","n/e","n/e","5","-2","Deficit","Final"
"03.06.2020 06:30 - 03.06.2020 06:45","n/e","n/e","n/e","n/e","n/e","6","-2","Deficit","Final"
"03.06.2020 06:45 - 03.06.2020 07:00","n/e","n/e","n/e","n/e","n/e","29","-4","Deficit","Final"
"03.06.2020 07:00 - 03.06.2020 07:15","n/e","n/e","n/e","n/e","n/e","3","4","Deficit","Final"
"03.06.2020 07:15 - 03.06.2020 07:30","n/e","n/e","n/e","n/e","n/e","55","-4","Deficit","Final"
"03.06.2020 07:30 - 03.06.2020 07:45","n/e","n/e","n/e","n/e","n/e","29","-2","Deficit","Final"
"03.06.2020 07:45 - 03.06.2020 08:00","n/e","n/e","n/e","n/e","n/e","24","-7","Deficit","Final"
"03.06.2020 08:00 - 03.06.2020 08:15","n/e","n/e","n/e","n/e","n/e","38","1","Surplus","Final"
"03.06.2020 08:15 - 03.06.2020 08:30","n/e","n/e","n/e","n/e","n/e","33","-6","Surplus","Final"
"03.06.2020 08:30 - 03.06.2020 08:45","n/e","n/e","n/e","n/e","n/e","44","1","Surplus","Final"
"03.06.2020 08:45 - 03.06.2020 09:00","n/e","n/e","n/e","n/e","n/e","30","0","Surplus","Final"
"03.06.2020 09:00 - 03.06.2020 09:15","n/e","n/e","n/e","n/e","n/e","17","-3","Deficit","Final"
"03.06.2020 09:15 - 03.06.2020 09:30","n/e","n/e","n/e","n/e","n/e","40","-1","Deficit","Final"
"03.06.2020 09:30 - 03.06.2020 09:45","n/e","n/e","n/e","n/e","n/e","70","2","Deficit","Final"
"03.06.2020 09:45 - 03.06.2020 10:00","n/e","n/e","n/e","n/e","n/e","50","0","Deficit","Final"
"03.06.2020 10:00 - 03.06.2020 10:15","n/e","n/e","n/e","n/e","n/e","1","-8","Surplus","Final"
"03.06.2020 10:15 - 03.06.2020 10:30","n/e","n/e","n/e","n/e","n/e","45","1","Surplus","Final"
"03.06.2020 10:30 - 03.06.2020 10:45","n/e","n/e","n/e","n/e","n/e","75","0","Surplus","Final"
"03.06.2020 10:45 - 03.06.2020 11:00","n/e","n/e","n/e","n/e","n/e","4","3","Deficit","Final"
"03.06.2020 11:00 - 03.06.2020 11:15","n/e","n/e","n/e","n/e","n/e","55","-2","Deficit","Final"
"03.06.2020 11:15 - 03.06.2020 11:30","n/e","n/e","n/e","n/e","n/e","15","-2","Surplus","Final"
"03.06.2020 11:30 - 03.06.2020 11:45","n/e","n/e","n/e","n/e","n/e","78","-1","Surplus","Final"
"03.06.2020 11:45 - 03.06.2020 12:00","n/e","n/e","n/e","n/e","n/e","112","-1","Surplus","Final"
"03.06.2020 12:00 - 03.06.2020 12:15","n/e","n/e","n/e","n/e","n/e","115","-1","Surplus","Final"
"03.06.2020 12:15 - 03.06.2020 12:30","n/e","n/e","n/e","n/e","n/e","135","2","Surplus","Final"
"03.06.2020 12:30 - 03.06.2020 12:45","n/e","n/e","n/e","n/e","n/e","151","0","Surplus","Final"
"03.06.2020 12:45 - 03.06.2020 13:00","n/e","n/e","n/e","n/e","n/e","213","2","Surplus","Final"
"03.06.2020 13:00 - 03.06.2020 13:15","n/e","n/e","n/e","n/e","n/e","102","-5","Surplus","Final"
"03.06.2020 13:15 - 03.06.2020 13:30","n/e","n/e","n/e","n/e","n/e","66","-1","Surplus","Final"
"03.06.2020 13:30 - 03.06.2020 13:45","n/e","n/e","n/e","n/e","n/e","11","-1","Surplus","Final"
"03.06.2020 13:45 - 03.06.2020 14:00","n/e","n/e","n/e","n/e","n/e","41","2","Surplus","Final"
"03.06.2020 14:00 - 03.06.2020 14:15","n/e","n/e","n/e","n/e","n/e","9","-1","Surplus","Final"
"03.06.2020 14:15 - 03.06.2020 14:30","n/e","n/e","n/e","n/e","n/e","28","-4","Surplus","Final"
"03.06.2020 14:30 - 03.06.2020 14:45","n/e","n/e","n/e","n/e","n/e","34","-4","Deficit","Final"
"03.06.2020 14:45 - 03.06.2020 15:00","n/e","n/e","n/e","n/e","n/e","35","-3","Surplus","Final"
"03.06.2020 15:00 - 03.06.2020 15:15","n/e","n/e","n/e","n/e","n/e","103","4","Surplus","Final"
"03.06.2020 15:15 - 03.06.2020 15:30","n/e","n/e","n/e","n/e","n/e","145","-1","Surplus","Final"
"03.06.2020 15:30 - 03.06.2020 15:45","n/e","n/e","n/e","n/e","n/e","133","5","Surplus","Final"
"03.06.2020 15:45 - 03.06.2020 16:00","n/e","n/e","n/e","n/e","n/e","115","3","Surplus","Final"
"03.06.2020 16:00 - 03.06.2020 16:15","n/e","n/e","n/e","n/e","n/e","226","0","Surplus","Final"
"03.06.2020 16:15 - 03.06.2020 16:30","n/e","n/e","n/e","n/e","n/e","222","-6","Surplus","Final"
"03.06.2020 16:30 - 03.06.2020 16:45","n/e","n/e","n/e","n/e","n/e","201","2","Surplus","Final"
"03.06.2020 16:45 - 03.06.2020 17:00","n/e","n/e","n/e","n/e","n/e","119","-3","Surplus","Final"
"03.06.2020 17:00 - 03.06.2020 17:15","n/e","n/e","n/e","n/e","n/e","100","-6","Surplus","Final"
"03.06.2020 17:15 - 03.06.2020 17:30","n/e","n/e","n/e","n/e","n/e","240","-5","Surplus","Final"
