"Imbalance settlement period CET/CEST","Generation / + Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Generation / - Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Price for consumption [Currency/MWh] - SCA|DE(TenneT GER)","Currency","Status","Total Imbalance [MWh] - SCA|DE(TenneT GER)","Difference","Situation","Status"
"16.02.2022 01:00 - 16.02.2022 01:15","n/e","n/e","n/e","n/e","n/e","91","-12","Surplus","Final"
"16.02.2022 01:15 - 16.02.2022 01:30","n/e","n/e","n/e","n/e","n/e","101","-5","Surplus","Final"
"16.02.2022 01:30 - 16.02.2022 01:45","n/e","n/e","n/e","n/e","n/e","108","-4","Surplus","Final"
"16.02.2022 01:45 - 16.02.2022 02:00","n/e","n/e","n/e","n/e","n/e","163","5","Surplus","Final"
"16.02.2022 02:00 - 16.02.2022 02:15","n/e","n/e","n/e","n/e","n/e","48","-11","Surplus","Final"
"16.02.2022 02:15 - 16.02.2022 02:30","n/e","n/e","n/e","n/e","n/e","33","-1","Surplus","Final"
"16.02.2022 02:30 - 16.02.2022 02:45","n/e","n/e","n/e","n/e","n/e","84","-2","Surplus","Final"
"16.02.2022 02:45 - 16.02.2022 03:00","n/e","n/e","n/e","n/e","n/e","93","4","Surplus","Final"
"16.02.2022 03:00 - 16.02.2022 03:15","n/e","n/e","n/e","n/e","n/e","58","-10","Surplus","Final"
"16.02.2022 03:15 - 16.02.2022 03:30","n/e","n/e","n/e","n/e","n/e","81","1","Surplus","Final"
"16.02.2022 03:30 - 16.02.2022 03:45","n/e","n/e","n/e","n/e","n/e","97","2","Surplus","Final"
"16.02.2022 03:45 - 16.02.2022 04:00","n/e","n/e","n/e","n/e","n/e","140","-1","Surplus","Final"
"16.02.2022 04:00 - 16.02.2022 04:15","n/e","n/e","n/e","n/e","n/e","69","-2","Surplus","Final"
"16.02.2022 04:15 - 16.02.2022 04:30","n/e","n/e","n/e","n/e","n/e","149","1","Surplus","Final"
"16.02.2022 04:30 - 16.02.2022 04:45","n/e","n/e","n/e","n/e","n/e","148","0","Surplus","Final"
"16.02.2022 04:45 - 16.02.2022 05:00","n/e","n/e","n/e","n/e","n/e","131","-1","Surplus","Final"
"16.02.2022 05:00 - 16.02.2022 05:15","n/e","n/e","n/e","n/e","n/e","108","4","Surplus","Final"
"16.02.2022 05:15 - 16.02.2022 05:30","n/e","n/e","n/e","n/e","n/e","97","3","Surplus","Final"
"16.02.2022 05:30 - 16.02.2022 05:45","n/e","n/e","n/e","n/e","n/e","13","-4","Surplus","Final"
"16.02.2022 05:45 - 16.02.2022 06:00","n/e","n/e","n/e","n/e","n/e","68","-1","Surplus","Final"
"16.02.2022 06:00 - 16.02.2022 06:15","n/e","n/e","n/e","n/e","n/e","150","6","Surplus","Final"
"16.02.2022 06:15 - 16.02.2022 06:30","n/e","n/e","n/e","n/e","n/e","69","-4","Surplus","Final"
"16.02.2022 06:30 - 16.02.2022 06:45","n/e","n/e","n/e","n/e","n/e","16","-3","Deficit","Final"
"16.02.2022 06:45 - 16.02.2022 07:00","n/e","n/e","n/e","n/e","n/e","30","1","Surplus","Final"
"16.02.2022 07:00 - 16.02.2022 07:15","n/e","n/e","n/e","n/e","n/e","113","11","Surplus","Final"
"16.02.2022 07:15 - 16.02.2022 07:30","n/e","n/e","n/e","n/e","n/e","70","0","Surplus","Final"
"16.02.2022 07:30 - 16.02.2022 07:45","n/e","n/e","n/e","n/e","n/e","16","-6","Deficit","Final"
"16.02.2022 07:45 - 16.02.2022 08:00","n/e","n/e","n/e","n/e","n/e","140","-6","Deficit","Final"
"16.02.2022 08:00 - 16.02.2022 08:15","n/e","n/e","n/e","n/e","n/e","45","11","Deficit","Final"
"16.02.2022 08:15 - 16.02.2022 08:30","n/e","n/e","n/e","n/e","n/e","27","-1","Deficit","Final"
"16.02.2022 08:30 - 16.02.2022 08:45","n/e","n/e","n/e","n/e","n/e","51","2","Deficit","Final"
"16.02.2022 08:45 - 16.02.2022 09:00","n/e","n/e","n/e","n/e","n/e","20","-1","Deficit","Final"
"16.02.2022 09:00 - 16.02.2022 09:15","n/e","n/e","n/e","n/e","n/e","51","-5","Surplus","Final"
"16.02.2022 09:15 - 16.02.2022 09:30","n/e","n/e","n/e","n/e","n/e","73","6","Surplus","Final"
"16.02.2022 09:30 - 16.02.2022 09:45","n/e","n/e","n/e","n/e","n/e","52","-4","Surplus","Final"
"16.02.2022 09:45 - 16.02.2022 10:00","n/e","n/e","n/e","n/e","n/e","69","1","Surplus","Final"
"16.02.2022 10:00 - 16.02.2022 10:15","n/e","n/e","n/e","n/e","n/e","104","-22","Surplus","Final"
"16.02.2022 10:15 - 16.02.2022 10:30","n/e","n/e","n/e","n/e","n/e","27","-6","Deficit","Final"
"16.02.2022 10:30 - 16.02.2022 10:45","n/e","n/e","n/e","n/e","n/e","228","3","Deficit","Final"
"16.02.2022 10:45 - 16.02.2022 11:00","n/e","n/e","n/e","n/e","n/e","95","9","Deficit","Final"
"16.02.2022 11:00 - 16.02.2022 11:15","n/e","n/e","n/e","n/e","n/e","11","-10","Deficit","Final"
"16.02.2022 11:15 - 16.02.2022 11:30","n/e","n/e","n/e","n/e","n/e","89","-5","Deficit","Final"
"16.02.2022 11:30 - 16.02.2022 11:45","n/e","n/e","n/e","n/e","n/e","106","-3","Deficit","Final"
"16.02.2022 11:45 - 16.02.2022 12:00","n/e","n/e","n/e","n/e","n/e","58","0","Deficit","Final"
"16.02.2022 12:00 - 16.02.2022 12:15","n/e","n/e","n/e","n/e","n/e","72","-2","Deficit","Final"
"16.02.2022 12:15 - 16.02.2022 12:30","n/e","n/e","n/e","n/e","n/e","32","1","Deficit","Final"
"16.02.2022 12:30 - 16.02.2022 12:45","n/e","n/e","n/e","n/e","n/e","40","2","Deficit","Final"
"16.02.2022 12:45 - 16.02.2022 13:00","n/e","n/e","n/e","n/e","n/e","20","5","Deficit","Final"
"16.02.2022 13:00 - 16.02.2022 13:15","n/e","n/e","n/e","n/e","n/e","17","-5","Deficit","Final"
"16.02.2022 13:15 - 16.02.2022 13:30","n/e","n/e","n/e","n/e","n/e","32","-1","Deficit","Final"
"16.02.2022 13:30 - 16.02.2022 13:45","n/e","n/e","n/e","n/e","n/e","12","-3","Surplus","Final"
"16.02.2022 13:45 - 16.02.2022 14:00","n/e","n/e","n/e","n/e","n/e","7","1","Deficit","Final"
"16.02.2022 14:00 - 16.02.2022 14:15","n/e","n/e","n/e","n/e","n/e","82","-2","Deficit","Final"
"16.02.2022 14:15 - 16.02.2022 14:30","n/e","n/e","n/e","n/e","n/e","96","-9","Deficit","Final"
"16.02.2022 14:30 - 16.02.2022 14:45","n/e","n/e","n/e","n/e","n/e","9","-1","Deficit","Final"
"16.02.2022 14:45 - 16.02.2022 15:00","n/e","n/e","n/e","n/e","n/e","27","-2","Surplus","Final"
"16.02.2022 15:00 - 16.02.2022 15:15","n/e","n/e","n/e","n/e","n/e","110","5","Surplus","Final"
"16.02.2022 15:15 - 16.02.2022 15:30","n/e","n/e","n/e","n/e","n/e","51","-4","Surplus","Final"
"16.02.2022 15:30 - 16.02.2022 15:45","n/e","n/e","n/e","n/e","n/e","5","-12","Deficit","Final"
"16.02.2022 15:45 - 16.02.2022 16:00","n/e","n/e","n/e","n/e","n/e","13","-5","Surplus","Final"
"16.02.2022 16:00 - 16.02.2022 16:15","n/e","n/e","n/e","n/e","n/e","0","6","Balanced","Final"
"16.02.2022 16:15 - 16.02.2022 16:30","n/e","n/e","n/e","n/e","n/e","14","-4","Surplus","Final"
"16.02.2022 16:30 - 16.02.2022 16:45","n/e","n/e","n/e","n/e","n/e","107","-2","Surplus","Final"
"16.02.2022 16:45 - 16.02.2022 17:00","n/e","n/e","n/e","n/e","n/e","140","-4","Surplus","Final"
"16.02.2022 17:00 - 16.02.2022 17:15","n/e","n/e","n/e","n/e","n/e","160","6","Surplus","Final"
"16.02.2022 17:15 - 16.02.2022 17:30","n/e","n/e","n/e","n/e","n/e","150","-3","Surplus","Final"
"16.02.2022 17:30 - 16.02.2022 17:45","n/e","n/e","n/e","n/e","n/e","128","-1","Surplus","Final"
"16.02.2022 17:45 - 16.02.2022 18:00","n/e","n/e","n/e","n/e","n/e","67","-4","Surplus","Final"
"16.02.2022 18:00 - 16.02.2022 18:15","n/e","n/e","n/e","n/e","n/e","2","7","Surplus","Final"
"16.02.2022 18:15 - 16.02.2022 18:30","n/e","n/e","n/e","n/e","n/e","3","-3","Surplus","Final"
"16.02.2022 18:30 - 16.02.2022 18:45","n/e","n/e","n/e","n/e","n/e","62","-5","Surplus","Final"
"16.02.2022 18:45 - 16.02.2022 19:00","n/e","n/e","n/e","n/e","n/e","50","0","Surplus","Final"
"16.02.2022 19:00 - 16.02.2022 19:15","n/e","n/e","n/e","n/e","n/e","59","3","Surplus","Final"
"16.02.2022 19:15 - 16.02.2022 19:30","n/e","n/e","n/e","n/e","n/e","76","1","Surplus","Final"
"16.02.2022 19:30 - 16.02.2022 19:45","n/e","n/e","n/e","n/e","n/e","24","3","Deficit","Final"
"16.02.2022 19:45 - 16.02.2022 20:00","n/e","n/e","n/e","n/e","n/e","11","2","Deficit","Final"
"16.02.2022 20:00 - 16.02.2022 20:15","n/e","n/e","n/e","n/e","n/e","22","-15","Deficit","Final"
"16.02.2022 20:15 - 16.02.2022 20:30","n/e","n/e","n/e","n/e","n/e","26","1","Deficit","Final"
"16.02.2022 20:30 - 16.02.2022 20:45","n/e","n/e","n/e","n/e","n/e","26","2","Deficit","Final"
"16.02.2022 20:45 - 16.02.2022 21:00","n/e","n/e","n/e","n/e","n/e","12","2","Surplus","Final"
"16.02.2022 21:00 - 16.02.2022 21:15","n/e","n/e","n/e","n/e","n/e","72","-17","Surplus","Final"
"16.02.2022 21:15 - 16.02.2022 21:30","n/e","n/e","n/e","n/e","n/e","102","-1","Surplus","Final"
"16.02.2022 21:30 - 16.02.2022 21:45","n/e","n/e","n/e","n/e","n/e","86","4","Surplus","Final"
"16.02.2022 21:45 - 16.02.2022 22:00","n/e","n/e","n/e","n/e","n/e","124","8","Surplus","Final"
"16.02.2022 22:00 - 16.02.2022 22:15","n/e","n/e","n/e","n/e","n/e","33","-11","Surplus","Final"
"16.02.2022 22:15 - 16.02.2022 22:30","n/e","n/e","n/e","n/e","n/e","236","-1","Surplus","Final"
"16.02.2022 22:30 - 16.02.2022 22:45","n/e","n/e","n/e","n/e","n/e","139","-2","Surplus","Final"
"16.02.2022 22:45 - 16.02.2022 23:00","n/e","n/e","n/e","n/e","n/e","262","5","Surplus","Final"
"16.02.2022 23:00 - 16.02.2022 23:15","n/e","n/e","n/e","n/e","n/e","181","-4","Surplus","Final"
"16.02.2022 23:15 - 16.02.2022 23:30","n/e","n/e","n/e","n/e","n/e","209","6","Surplus","Final"
"16.02.2022 23:30 - 16.02.2022 23:45","n/e","n/e","n/e","n/e","n/e","222","0","Surplus","Final"
"16.02.2022 23:45 - 17.02.2022 00:00","n/e","n/e","n/e","n/e","n/e","236","17","Surplus","Final"
"17.02.2022 00:00 - 17.02.2022 00:15","n/e","n/e","n/e","n/e","n/e","121","-20","Surplus","Final"
"17.02.2022 00:15 - 17.02.2022 00:30","n/e","n/e","n/e","n/e","n/e","106","3","Surplus","Final"
"17.02.2022 00:30 - 17.02.2022 00:45","n/e","n/e","n/e","n/e","n/e","68","6","Surplus","Final"
"17.02.2022 00:45 - 17.02.2022 01:00","n/e","n/e","n/e","n/e","n/e","26","4","Surplus","Final"
"17.02.2022 01:00 - 17.02.2022 01:15","n/e","n/e","n/e","n/e","n/e","129","-6","Deficit","Final"
"17.02.2022 01:15 - 17.02.2022 01:30","n/e","n/e","n/e","n/e","n/e","67","4","Deficit","Final"
"17.02.2022 01:30 - 17.02.2022 01:45","n/e","n/e","n/e","n/e","n/e","79","2","Deficit","Final"
"17.02.2022 01:45 - 17.02.2022 02:00","n/e","n/e","n/e","n/e","n/e","24","3","Deficit","Final"
"17.02.2022 02:00 - 17.02.2022 02:15","n/e","n/e","n/e","n/e","n/e","76","-16","Surplus","Final"
"17.02.2022 02:15 - 17.02.2022 02:30","n/e","n/e","n/e","n/e","n/e","142","3","Surplus","Final"
"17.02.2022 02:30 - 17.02.2022 02:45","n/e","n/e","n/e","n/e","n/e","52","3","Surplus","Final"
"17.02.2022 02:45 - 17.02.2022 03:00","n/e","n/e","n/e","n/e","n/e","34","1","Deficit","Final"
"17.02.2022 03:00 - 17.02.2022 03:15","n/e","n/e","n/e","n/e","n/e","2","0","Surplus","Final"
"17.02.2022 03:15 - 17.02.2022 03:30","n/e","n/e","n/e","n/e","n/e","38","6","Surplus","Final"
"17.02.2022 03:30 - 17.02.2022 03:45","n/e","n/e","n/e","n/e","n/e","75","4","Deficit","Final"
"17.02.2022 03:45 - 17.02.2022 04:00","n/e","n/e","n/e","n/e","n/e","67","2","Deficit","Final"
"17.02.2022 04:00 - 17.02.2022 04:15","n/e","n/e","n/e","n/e","n/e","53","5","Deficit","Final"
"17.02.2022 04:15 - 17.02.2022 04:30","n/e","n/e","n/e","n/e","n/e","30","-4","Deficit","Final"
"17.02.2022 04:30 - 17.02.2022 04:45","n/e","n/e","n/e","n/e","n/e","8","-6","Deficit","Final"
"17.02.2022 04:45 - 17.02.2022 05:00","n/e","n/e","n/e","n/e","n/e","78","3","Surplus","Final"
"17.02.2022 05:00 - 17.02.2022 05:15","n/e","n/e","n/e","n/e","n/e","204","11","Surplus","Final"
"17.02.2022 05:15 - 17.02.2022 05:30","n/e","n/e","n/e","n/e","n/e","195","0","Surplus","Final"
"17.02.2022 05:30 - 17.02.2022 05:45","n/e","n/e","n/e","n/e","n/e","121","-4","Surplus","Final"
"17.02.2022 05:45 - 17.02.2022 06:00","n/e","n/e","n/e","n/e","n/e","118","4","Surplus","Final"
"17.02.2022 06:00 - 17.02.2022 06:15","n/e","n/e","n/e","n/e","n/e","65","3","Surplus","Final"
"17.02.2022 06:15 - 17.02.2022 06:30","n/e","n/e","n/e","n/e","n/e","67","3","Surplus","Final"
"17.02.2022 06:30 - 17.02.2022 06:45","n/e","n/e","n/e","n/e","n/e","37","-7","Surplus","Final"
"17.02.2022 06:45 - 17.02.2022 07:00","n/e","n/e","n/e","n/e","n/e","92","-3","Surplus","Final"
"17.02.2022 07:00 - 17.02.2022 07:15","n/e","n/e","n/e","n/e","n/e","146","11","Surplus","Final"
"17.02.2022 07:15 - 17.02.2022 07:30","n/e","n/e","n/e","n/e","n/e","116","3","Surplus","Final"
"17.02.2022 07:30 - 17.02.2022 07:45","n/e","n/e","n/e","n/e","n/e","167","-6","Surplus","Final"
"17.02.2022 07:45 - 17.02.2022 08:00","n/e","n/e","n/e","n/e","n/e","238","5","Surplus","Final"
"17.02.2022 08:00 - 17.02.2022 08:15","n/e","n/e","n/e","n/e","n/e","167","3","Surplus","Final"
"17.02.2022 08:15 - 17.02.2022 08:30","n/e","n/e","n/e","n/e","n/e","50","8","Surplus","Final"
"17.02.2022 08:30 - 17.02.2022 08:45","n/e","n/e","n/e","n/e","n/e","3","-1","Deficit","Final"
"17.02.2022 08:45 - 17.02.2022 09:00","n/e","n/e","n/e","n/e","n/e","13","8","Deficit","Final"
"17.02.2022 09:00 - 17.02.2022 09:15","n/e","n/e","n/e","n/e","n/e","97","2","Surplus","Final"
"17.02.2022 09:15 - 17.02.2022 09:30","n/e","n/e","n/e","n/e","n/e","89","5","Surplus","Final"
"17.02.2022 09:30 - 17.02.2022 09:45","n/e","n/e","n/e","n/e","n/e","1","6","Deficit","Final"
"17.02.2022 09:45 - 17.02.2022 10:00","n/e","n/e","n/e","n/e","n/e","26","19","Deficit","Final"
"17.02.2022 10:00 - 17.02.2022 10:15","n/e","n/e","n/e","n/e","n/e","35","-1","Surplus","Final"
"17.02.2022 10:15 - 17.02.2022 10:30","n/e","n/e","n/e","n/e","n/e","69","21","Surplus","Final"
"17.02.2022 10:30 - 17.02.2022 10:45","n/e","n/e","n/e","n/e","n/e","46","7","Surplus","Final"
"17.02.2022 10:45 - 17.02.2022 11:00","n/e","n/e","n/e","n/e","n/e","86","6","Surplus","Final"
"17.02.2022 11:00 - 17.02.2022 11:15","n/e","n/e","n/e","n/e","n/e","65","-5","Deficit","Final"
"17.02.2022 11:15 - 17.02.2022 11:30","n/e","n/e","n/e","n/e","n/e","23","7","Deficit","Final"
"17.02.2022 11:30 - 17.02.2022 11:45","n/e","n/e","n/e","n/e","n/e","25","4","Surplus","Final"
"17.02.2022 11:45 - 17.02.2022 12:00","n/e","n/e","n/e","n/e","n/e","42","6","Surplus","Final"
"17.02.2022 12:00 - 17.02.2022 12:15","n/e","n/e","n/e","n/e","n/e","33","-3","Surplus","Final"
"17.02.2022 12:15 - 17.02.2022 12:30","n/e","n/e","n/e","n/e","n/e","99","6","Surplus","Final"
"17.02.2022 12:30 - 17.02.2022 12:45","n/e","n/e","n/e","n/e","n/e","218","1","Surplus","Final"
"17.02.2022 12:45 - 17.02.2022 13:00","n/e","n/e","n/e","n/e","n/e","178","11","Surplus","Final"
"17.02.2022 13:00 - 17.02.2022 13:15","n/e","n/e","n/e","n/e","n/e","96","-8","Surplus","Final"
"17.02.2022 13:15 - 17.02.2022 13:30","n/e","n/e","n/e","n/e","n/e","91","-2","Surplus","Final"
"17.02.2022 13:30 - 17.02.2022 13:45","n/e","n/e","n/e","n/e","n/e","9","7","Deficit","Final"
"17.02.2022 13:45 - 17.02.2022 14:00","n/e","n/e","n/e","n/e","n/e","31","12","Surplus","Final"
"17.02.2022 14:00 - 17.02.2022 14:15","n/e","n/e","n/e","n/e","n/e","24","11","Deficit","Final"
"17.02.2022 14:15 - 17.02.2022 14:30","n/e","n/e","n/e","n/e","n/e","19","-1","Surplus","Final"
"17.02.2022 14:30 - 17.02.2022 14:45","n/e","n/e","n/e","n/e","n/e","21","-2","Surplus","Final"
"17.02.2022 14:45 - 17.02.2022 15:00","n/e","n/e","n/e","n/e","n/e","59","5","Surplus","Final"
"17.02.2022 15:00 - 17.02.2022 15:15","n/e","n/e","n/e","n/e","n/e","62","13","Surplus","Final"
"17.02.2022 15:15 - 17.02.2022 15:30","n/e","n/e","n/e","n/e","n/e","27","6","Surplus","Final"
"17.02.2022 15:30 - 17.02.2022 15:45","n/e","n/e","n/e","n/e","n/e","30","1","Surplus","Final"
"17.02.2022 15:45 - 17.02.2022 16:00","n/e","n/e","n/e","n/e","n/e","12","-7","Surplus","Final"
"17.02.2022 16:00 - 17.02.2022 16:15","n/e","n/e","n/e","n/e","n/e","4","8","Surplus","Final"
"17.02.2022 16:15 - 17.02.2022 16:30","n/e","n/e","n/e","n/e","n/e","60","-7","Deficit","Final"
"17.02.2022 16:30 - 17.02.2022 16:45","n/e","n/e","n/e","n/e","n/e","19","-11","Deficit","Final"
"17.02.2022 16:45 - 17.02.2022 17:00","n/e","n/e","n/e","n/e","n/e","63","-8","Surplus","Final"
"17.02.2022 17:00 - 17.02.2022 17:15","n/e","n/e","n/e","n/e","n/e","72","14","Surplus","Final"
"17.02.2022 17:15 - 17.02.2022 17:30","n/e","n/e","n/e","n/e","n/e","18","-8","Deficit","Final"
"17.02.2022 17:30 - 17.02.2022 17:45","n/e","n/e","n/e","n/e","n/e","43","-10","Deficit","Final"
"17.02.2022 17:45 - 17.02.2022 18:00","n/e","n/e","n/e","n/e","n/e","74","-8","Deficit","Final"
"17.02.2022 18:00 - 17.02.2022 18:15","n/e","n/e","n/e","n/e","n/e","13","12","Deficit","Final"
"17.02.2022 18:15 - 17.02.2022 18:30","n/e","n/e","n/e","n/e","n/e","19","-4","Surplus","Final"
"17.02.2022 18:30 - 17.02.2022 18:45","n/e","n/e","n/e","n/e","n/e","26","0","Surplus","Final"
"17.02.2022 18:45 - 17.02.2022 19:00","n/e","n/e","n/e","n/e","n/e","15","-7","Surplus","Final"
"17.02.2022 19:00 - 17.02.2022 19:15","n/e","n/e","n/e","n/e","n/e","17","-4","Surplus","Final"
"17.02.2022 19:15 - 17.02.2022 19:30","n/e","n/e","n/e","n/e","n/e","18","2","Deficit","Final"
"17.02.2022 19:30 - 17.02.2022 19:45","n/e","n/e","n/e","n/e","n/e","24","1","Deficit","Final"
"17.02.2022 19:45 - 17.02.2022 20:00","n/e","n/e","n/e","n/e","n/e","57","0","Deficit","Final"
"17.02.2022 20:00 - 17.02.2022 20:15","n/e","n/e","n/e","n/e","n/e","1","-9","Surplus","Final"
"17.02.2022 20:15 - 17.02.2022 20:30","n/e","n/e","n/e","n/e","n/e","28","2","Surplus","Final"
"17.02.2022 20:30 - 17.02.2022 20:45","n/e","n/e","n/e","n/e","n/e","35","-1","Surplus","Final"
"17.02.2022 20:45 - 17.02.2022 21:00","n/e","n/e","n/e","n/e","n/e","65","-2","Surplus","Final"
"17.02.2022 21:00 - 17.02.2022 21:15","n/e","n/e","n/e","n/e","n/e","62","-14","Deficit","Final"
"17.02.2022 21:15 - 17.02.2022 21:30","n/e","n/e","n/e","n/e","n/e","31","-3","Deficit","Final"
"17.02.2022 21:30 - 17.02.2022 21:45","n/e","n/e","n/e","n/e","n/e","49","7","Deficit","Final"
"17.02.2022 21:45 - 17.02.2022 22:00","n/e","n/e","n/e","n/e","n/e","22","9","Deficit","Final"
"17.02.2022 22:00 - 17.02.2022 22:15","n/e","n/e","n/e","n/e","n/e","92","-14","Deficit","Final"
"17.02.2022 22:15 - 17.02.2022 22:30","n/e","n/e","n/e","n/e","n/e","2","-3","Deficit","Final"
"17.02.2022 22:30 - 17.02.2022 22:45","n/e","n/e","n/e","n/e","n/e","9","0","Surplus","Final"
"17.02.2022 22:45 - 17.02.2022 23:00","n/e","n/e","n/e","n/e","n/e","72","2","Surplus","Final"
"17.02.2022 23:00 - 17.02.2022 23:15","n/e","n/e","n/e","n/e","n/e","39","-10","Surplus","Final"
"17.02.2022 23:15 - 17.02.2022 23:30","n/e","n/e","n/e","n/e","n/e","75","5","Surplus","Final"
"17.02.2022 23:30 - 17.02.2022 23:45","n/e","n/e","n/e","n/e","n/e","121","7","Surplus","Final"
"17.02.2022 23:45 - 18.02.2022 00:00","n/e","n/e","n/e","n/e","n/e","182","18","Surplus","Final"
"18.02.2022 00:00 - 18.02.2022 00:15","n/e","n/e","n/e","n/e","n/e","184","-2","Surplus","Final"
"18.02.2022 00:15 - 18.02.2022 00:30","n/e","n/e","n/e","n/e","n/e","155","4","Surplus","Final"
"18.02.2022 00:30 - 18.02.2022 00:45","n/e","n/e","n/e","n/e","n/e","77","4","Surplus","Final"
"18.02.2022 00:45 - 18.02.2022 01:00","n/e","n/e","n/e","n/e","n/e","39","8","Deficit","Final"
"18.02.2022 01:00 - 18.02.2022 01:15","n/e","n/e","n/e","n/e","n/e","120","-8","Deficit","Final"
"18.02.2022 01:15 - 18.02.2022 01:30","n/e","n/e","n/e","n/e","n/e","112","3","Deficit","Final"
"18.02.2022 01:30 - 18.02.2022 01:45","n/e","n/e","n/e","n/e","n/e","83","5","Deficit","Final"
"18.02.2022 01:45 - 18.02.2022 02:00","n/e","n/e","n/e","n/e","n/e","14","10","Surplus","Final"
"18.02.2022 02:00 - 18.02.2022 02:15","n/e","n/e","n/e","n/e","n/e","101","-5","Surplus","Final"
"18.02.2022 02:15 - 18.02.2022 02:30","n/e","n/e","n/e","n/e","n/e","164","6","Surplus","Final"
"18.02.2022 02:30 - 18.02.2022 02:45","n/e","n/e","n/e","n/e","n/e","197","7","Surplus","Final"
"18.02.2022 02:45 - 18.02.2022 03:00","n/e","n/e","n/e","n/e","n/e","122","8","Surplus","Final"
"18.02.2022 03:00 - 18.02.2022 03:15","n/e","n/e","n/e","n/e","n/e","173","3","Surplus","Final"
"18.02.2022 03:15 - 18.02.2022 03:30","n/e","n/e","n/e","n/e","n/e","244","5","Surplus","Final"
"18.02.2022 03:30 - 18.02.2022 03:45","n/e","n/e","n/e","n/e","n/e","314","7","Surplus","Final"
"18.02.2022 03:45 - 18.02.2022 04:00","n/e","n/e","n/e","n/e","n/e","387","9","Surplus","Final"
"18.02.2022 04:00 - 18.02.2022 04:15","n/e","n/e","n/e","n/e","n/e","344","-2","Surplus","Final"
"18.02.2022 04:15 - 18.02.2022 04:30","n/e","n/e","n/e","n/e","n/e","317","4","Surplus","Final"
"18.02.2022 04:30 - 18.02.2022 04:45","n/e","n/e","n/e","n/e","n/e","279","4","Surplus","Final"
"18.02.2022 04:45 - 18.02.2022 05:00","n/e","n/e","n/e","n/e","n/e","225","5","Surplus","Final"
"18.02.2022 05:00 - 18.02.2022 05:15","n/e","n/e","n/e","n/e","n/e","1","11","Deficit","Final"
"18.02.2022 05:15 - 18.02.2022 05:30","n/e","n/e","n/e","n/e","n/e","37","-1","Deficit","Final"
"18.02.2022 05:30 - 18.02.2022 05:45","n/e","n/e","n/e","n/e","n/e","134","-8","Deficit","Final"
"18.02.2022 05:45 - 18.02.2022 06:00","n/e","n/e","n/e","n/e","n/e","124","1","Deficit","Final"
"18.02.2022 06:00 - 18.02.2022 06:15","n/e","n/e","n/e","n/e","n/e","188","8","Deficit","Final"
"18.02.2022 06:15 - 18.02.2022 06:30","n/e","n/e","n/e","n/e","n/e","71","5","Deficit","Final"
"18.02.2022 06:30 - 18.02.2022 06:45","n/e","n/e","n/e","n/e","n/e","58","-4","Surplus","Final"
"18.02.2022 06:45 - 18.02.2022 07:00","n/e","n/e","n/e","n/e","n/e","165","-2","Surplus","Final"
"18.02.2022 07:00 - 18.02.2022 07:15","n/e","n/e","n/e","n/e","n/e","147","15","Surplus","Final"
"18.02.2022 07:15 - 18.02.2022 07:30","n/e","n/e","n/e","n/e","n/e","125","6","Surplus","Final"
"18.02.2022 07:30 - 18.02.2022 07:45","n/e","n/e","n/e","n/e","n/e","97","-4","Surplus","Final"
"18.02.2022 07:45 - 18.02.2022 08:00","n/e","n/e","n/e","n/e","n/e","68","2","Surplus","Final"
"18.02.2022 08:00 - 18.02.2022 08:15","n/e","n/e","n/e","n/e","n/e","24","7","Surplus","Final"
"18.02.2022 08:15 - 18.02.2022 08:30","n/e","n/e","n/e","n/e","n/e","105","-1","Deficit","Final"
"18.02.2022 08:30 - 18.02.2022 08:45","n/e","n/e","n/e","n/e","n/e","189","-2","Deficit","Final"
"18.02.2022 08:45 - 18.02.2022 09:00","n/e","n/e","n/e","n/e","n/e","298","0","Deficit","Final"
"18.02.2022 09:00 - 18.02.2022 09:15","n/e","n/e","n/e","n/e","n/e","323","-6","Deficit","Final"
"18.02.2022 09:15 - 18.02.2022 09:30","n/e","n/e","n/e","n/e","n/e","252","1","Deficit","Final"
"18.02.2022 09:30 - 18.02.2022 09:45","n/e","n/e","n/e","n/e","n/e","160","4","Deficit","Final"
"18.02.2022 09:45 - 18.02.2022 10:00","n/e","n/e","n/e","n/e","n/e","33","5","Surplus","Final"
"18.02.2022 10:00 - 18.02.2022 10:15","n/e","n/e","n/e","n/e","n/e","247","-1","Surplus","Final"
"18.02.2022 10:15 - 18.02.2022 10:30","n/e","n/e","n/e","n/e","n/e","127","2","Surplus","Final"
"18.02.2022 10:30 - 18.02.2022 10:45","n/e","n/e","n/e","n/e","n/e","38","7","Deficit","Final"
"18.02.2022 10:45 - 18.02.2022 11:00","n/e","n/e","n/e","n/e","n/e","150","11","Deficit","Final"
"18.02.2022 11:00 - 18.02.2022 11:15","n/e","n/e","n/e","n/e","n/e","133","8","Deficit","Final"
"18.02.2022 11:15 - 18.02.2022 11:30","n/e","n/e","n/e","n/e","n/e","62","12","Deficit","Final"
