"ISP (UTC)","Reserve Type","Source","Type of Product","Price Type","Load Up Price [EUR/MWh] - SCA|NL","Load Down Price [EUR/MWh] - SCA|NL","Generation Up Price [EUR/MWh] - SCA|NL","Generation Down Price [EUR/MWh] - SCA|NL","Not specified Up Price [EUR/MWh] - SCA|NL","Not specified Down Price [EUR/MWh] - SCA|NL"
"07.11.2021 21:15 - 07.11.2021 21:30","aFRR","Not Specified","N/A","AVERAGE","","","","","545.00","0.00"
"07.11.2021 21:30 - 07.11.2021 21:45","aFRR","Not Specified","N/A","AVERAGE","","","","","179.95","139.95"
"07.11.2021 21:45 - 07.11.2021 22:00","aFRR","Not Specified","N/A","AVERAGE","","","","","294.95","139.95"
"07.11.2021 22:00 - 07.11.2021 22:15","aFRR","Not Specified","N/A","AVERAGE","","","","","539.90","0.00"
"07.11.2021 22:15 - 07.11.2021 22:30","aFRR","Not Specified","N/A","AVERAGE","","","","","539.90","0.00"
"07.11.2021 22:30 - 07.11.2021 22:45","aFRR","Not Specified","N/A","AVERAGE","","","","","194.95","0.00"
"07.11.2021 22:45 - 07.11.2021 23:00","aFRR","Not Specified","N/A","AVERAGE","","","","","219.95","0.00"
"07.11.2021 23:00 - 07.11.2021 23:15","aFRR","Not Specified","N/A","AVERAGE","","","","","160.10","0.00"
"07.11.2021 23:15 - 07.11.2021 23:30","aFRR","Not Specified","N/A","AVERAGE","","","","","170.10","0.00"
"07.11.2021 23:30 - 07.11.2021 23:45","aFRR","Not Specified","N/A","AVERAGE","","","","","223.12","0.00"
"07.11.2021 23:45 - 08.11.2021 00:00","aFRR","Not Specified","N/A","AVERAGE","","","","","246.84","0.00"
"08.11.2021 00:00 - 08.11.2021 00:15","aFRR","Not Specified","N/A","AVERAGE","","","","","220.09","0.00"
"08.11.2021 00:15 - 08.11.2021 00:30","aFRR","Not Specified","N/A","AVERAGE","","","","","287.27","0.00"
"08.11.2021 00:30 - 08.11.2021 00:45","aFRR","Not Specified","N/A","AVERAGE","","","","","194.46","0.00"
"08.11.2021 00:45 - 08.11.2021 01:00","aFRR","Not Specified","N/A","AVERAGE","","","","","138.10","0.00"
"08.11.2021 01:00 - 08.11.2021 01:15","aFRR","Not Specified","N/A","AVERAGE","","","","","205.50","0.00"
"08.11.2021 01:15 - 08.11.2021 01:30","aFRR","Not Specified","N/A","AVERAGE","","","","","202.72","0.00"
"08.11.2021 01:30 - 08.11.2021 01:45","aFRR","Not Specified","N/A","AVERAGE","","","","","170.00","0.00"
"08.11.2021 01:45 - 08.11.2021 02:00","aFRR","Not Specified","N/A","AVERAGE","","","","","170.53","0.00"
"08.11.2021 02:00 - 08.11.2021 02:15","aFRR","Not Specified","N/A","AVERAGE","","","","","417.00","0.00"
"08.11.2021 02:15 - 08.11.2021 02:30","aFRR","Not Specified","N/A","AVERAGE","","","","","171.27","0.00"
"08.11.2021 02:30 - 08.11.2021 02:45","aFRR","Not Specified","N/A","AVERAGE","","","","","139.37","0.00"
"08.11.2021 02:45 - 08.11.2021 03:00","aFRR","Not Specified","N/A","AVERAGE","","","","","153.06","0.00"
"08.11.2021 03:00 - 08.11.2021 03:15","aFRR","Not Specified","N/A","AVERAGE","","","","","219.51","0.00"
"08.11.2021 03:15 - 08.11.2021 03:30","aFRR","Not Specified","N/A","AVERAGE","","","","","174.10","0.00"
"08.11.2021 03:30 - 08.11.2021 03:45","aFRR","Not Specified","N/A","AVERAGE","","","","","174.10","0.00"
"08.11.2021 03:45 - 08.11.2021 04:00","aFRR","Not Specified","N/A","AVERAGE","","","","","180.78","0.00"
"08.11.2021 04:00 - 08.11.2021 04:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"08.11.2021 04:15 - 08.11.2021 04:30","aFRR","Not Specified","N/A","AVERAGE","","","","","425.00","0.00"
"08.11.2021 04:30 - 08.11.2021 04:45","aFRR","Not Specified","N/A","AVERAGE","","","","","162.92","0.00"
"08.11.2021 04:45 - 08.11.2021 05:00","aFRR","Not Specified","N/A","AVERAGE","","","","","425.00","0.00"
"08.11.2021 05:00 - 08.11.2021 05:15","aFRR","Not Specified","N/A","AVERAGE","","","","","158.99","0.00"
"08.11.2021 05:15 - 08.11.2021 05:30","aFRR","Not Specified","N/A","AVERAGE","","","","","181.99","0.00"
"08.11.2021 05:30 - 08.11.2021 05:45","aFRR","Not Specified","N/A","AVERAGE","","","","","528.99","0.00"
"08.11.2021 05:45 - 08.11.2021 06:00","aFRR","Not Specified","N/A","AVERAGE","","","","","496.00","0.00"
"08.11.2021 06:00 - 08.11.2021 06:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","138.33"
"08.11.2021 06:15 - 08.11.2021 06:30","aFRR","Not Specified","N/A","AVERAGE","","","","","192.44","0.00"
"08.11.2021 06:30 - 08.11.2021 06:45","aFRR","Not Specified","N/A","AVERAGE","","","","","254.73","0.00"
"08.11.2021 06:45 - 08.11.2021 07:00","aFRR","Not Specified","N/A","AVERAGE","","","","","574.00","0.00"
"08.11.2021 07:00 - 08.11.2021 07:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","131.78"
"08.11.2021 07:15 - 08.11.2021 07:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"08.11.2021 07:30 - 08.11.2021 07:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","145.24"
"08.11.2021 07:45 - 08.11.2021 08:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"08.11.2021 08:00 - 08.11.2021 08:15","aFRR","Not Specified","N/A","AVERAGE","","","","","203.68","0.00"
"08.11.2021 08:15 - 08.11.2021 08:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"08.11.2021 08:30 - 08.11.2021 08:45","aFRR","Not Specified","N/A","AVERAGE","","","","","183.68","0.00"
"08.11.2021 08:45 - 08.11.2021 09:00","aFRR","Not Specified","N/A","AVERAGE","","","","","160.73","0.00"
"08.11.2021 09:00 - 08.11.2021 09:15","aFRR","Not Specified","N/A","AVERAGE","","","","","547.13","0.00"
"08.11.2021 09:15 - 08.11.2021 09:30","aFRR","Not Specified","N/A","AVERAGE","","","","","208.52","138.33"
"08.11.2021 09:30 - 08.11.2021 09:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"08.11.2021 09:45 - 08.11.2021 10:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","126.97"
"08.11.2021 10:00 - 08.11.2021 10:15","aFRR","Not Specified","N/A","AVERAGE","","","","","153.87","130.75"
"08.11.2021 10:15 - 08.11.2021 10:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","127.75"
"08.11.2021 10:30 - 08.11.2021 10:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","127.75"
"08.11.2021 10:45 - 08.11.2021 11:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","84.09"
"08.11.2021 11:00 - 08.11.2021 11:15","aFRR","Not Specified","N/A","AVERAGE","","","","","154.31","117.59"
"08.11.2021 11:15 - 08.11.2021 11:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","101.07"
"08.11.2021 11:30 - 08.11.2021 11:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","125.77"
"08.11.2021 11:45 - 08.11.2021 12:00","aFRR","Not Specified","N/A","AVERAGE","","","","","146.40","132.58"
"08.11.2021 12:00 - 08.11.2021 12:15","aFRR","Not Specified","N/A","AVERAGE","","","","","161.98","0.00"
"08.11.2021 12:15 - 08.11.2021 12:30","aFRR","Not Specified","N/A","AVERAGE","","","","","217.58","0.00"
"08.11.2021 12:30 - 08.11.2021 12:45","aFRR","Not Specified","N/A","AVERAGE","","","","","564.58","0.00"
"08.11.2021 12:45 - 08.11.2021 13:00","aFRR","Not Specified","N/A","AVERAGE","","","","","564.58","0.00"
"08.11.2021 13:00 - 08.11.2021 13:15","aFRR","Not Specified","N/A","AVERAGE","","","","","166.02","138.76"
"08.11.2021 13:15 - 08.11.2021 13:30","aFRR","Not Specified","N/A","AVERAGE","","","","","232.96","0.00"
"08.11.2021 13:30 - 08.11.2021 13:45","aFRR","Not Specified","N/A","AVERAGE","","","","","407.00","0.00"
"08.11.2021 13:45 - 08.11.2021 14:00","aFRR","Not Specified","N/A","AVERAGE","","","","","215.96","145.09"
"08.11.2021 14:00 - 08.11.2021 14:15","aFRR","Not Specified","N/A","AVERAGE","","","","","168.31","0.00"
"08.11.2021 14:15 - 08.11.2021 14:30","aFRR","Not Specified","N/A","AVERAGE","","","","","223.09","0.00"
"08.11.2021 14:30 - 08.11.2021 14:45","aFRR","Not Specified","N/A","AVERAGE","","","","","190.09","0.00"
"08.11.2021 14:45 - 08.11.2021 15:00","aFRR","Not Specified","N/A","AVERAGE","","","","","190.09","0.00"
"08.11.2021 15:00 - 08.11.2021 15:15","aFRR","Not Specified","N/A","AVERAGE","","","","","232.60","145.24"
"08.11.2021 15:15 - 08.11.2021 15:30","aFRR","Not Specified","N/A","AVERAGE","","","","","189.60","145.21"
"08.11.2021 15:30 - 08.11.2021 15:45","aFRR","Not Specified","N/A","AVERAGE","","","","","235.04","0.00"
"08.11.2021 15:45 - 08.11.2021 16:00","aFRR","Not Specified","N/A","AVERAGE","","","","","417.00","0.00"
"08.11.2021 16:00 - 08.11.2021 16:15","aFRR","Not Specified","N/A","AVERAGE","","","","","223.31","138.78"
"08.11.2021 16:15 - 08.11.2021 16:30","aFRR","Not Specified","N/A","AVERAGE","","","","","496.00","0.00"
"08.11.2021 16:30 - 08.11.2021 16:45","aFRR","Not Specified","N/A","AVERAGE","","","","","640.36","0.00"
"08.11.2021 16:45 - 08.11.2021 17:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"08.11.2021 17:00 - 08.11.2021 17:15","aFRR","Not Specified","N/A","AVERAGE","","","","","306.57","0.00"
"08.11.2021 17:15 - 08.11.2021 17:30","aFRR","Not Specified","N/A","AVERAGE","","","","","223.31","0.00"
"08.11.2021 17:30 - 08.11.2021 17:45","aFRR","Not Specified","N/A","AVERAGE","","","","","224.80","0.00"
"08.11.2021 17:45 - 08.11.2021 18:00","aFRR","Not Specified","N/A","AVERAGE","","","","","269.90","0.00"
"08.11.2021 18:00 - 08.11.2021 18:15","aFRR","Not Specified","N/A","AVERAGE","","","","","230.00","0.00"
"08.11.2021 18:15 - 08.11.2021 18:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"08.11.2021 18:30 - 08.11.2021 18:45","aFRR","Not Specified","N/A","AVERAGE","","","","","224.80","0.00"
"08.11.2021 18:45 - 08.11.2021 19:00","aFRR","Not Specified","N/A","AVERAGE","","","","","223.31","0.00"
"08.11.2021 19:00 - 08.11.2021 19:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"08.11.2021 19:15 - 08.11.2021 19:30","aFRR","Not Specified","N/A","AVERAGE","","","","","182.20","0.00"
"08.11.2021 19:30 - 08.11.2021 19:45","aFRR","Not Specified","N/A","AVERAGE","","","","","212.20","0.00"
"08.11.2021 19:45 - 08.11.2021 20:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","145.21"
"08.11.2021 20:00 - 08.11.2021 20:15","aFRR","Not Specified","N/A","AVERAGE","","","","","238.00","145.54"
"08.11.2021 20:15 - 08.11.2021 20:30","aFRR","Not Specified","N/A","AVERAGE","","","","","225.00","0.00"
"08.11.2021 20:30 - 08.11.2021 20:45","aFRR","Not Specified","N/A","AVERAGE","","","","","146.34","144.53"
"08.11.2021 20:45 - 08.11.2021 21:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","135.75"
"08.11.2021 21:00 - 08.11.2021 21:15","aFRR","Not Specified","N/A","AVERAGE","","","","","142.08","118.08"
"08.11.2021 21:15 - 08.11.2021 21:30","aFRR","Not Specified","N/A","AVERAGE","","","","","142.08","0.00"
"08.11.2021 21:30 - 08.11.2021 21:45","aFRR","Not Specified","N/A","AVERAGE","","","","","142.08","0.00"
"08.11.2021 21:45 - 08.11.2021 22:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","136.08"
"08.11.2021 22:00 - 08.11.2021 22:15","aFRR","Not Specified","N/A","AVERAGE","","","","","148.08","117.00"
"08.11.2021 22:15 - 08.11.2021 22:30","aFRR","Not Specified","N/A","AVERAGE","","","","","163.37","117.00"
"08.11.2021 22:30 - 08.11.2021 22:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","67.09"
"08.11.2021 22:45 - 08.11.2021 23:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.65"
"08.11.2021 23:00 - 08.11.2021 23:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","108.08"
"08.11.2021 23:15 - 08.11.2021 23:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"08.11.2021 23:30 - 08.11.2021 23:45","aFRR","Not Specified","N/A","AVERAGE","","","","","156.01","0.00"
"08.11.2021 23:45 - 09.11.2021 00:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","149.42"
"09.11.2021 00:00 - 09.11.2021 00:15","aFRR","Not Specified","N/A","AVERAGE","","","","","195.87","153.54"
"09.11.2021 00:15 - 09.11.2021 00:30","aFRR","Not Specified","N/A","AVERAGE","","","","","164.67","0.00"
"09.11.2021 00:30 - 09.11.2021 00:45","aFRR","Not Specified","N/A","AVERAGE","","","","","138.62","150.80"
"09.11.2021 00:45 - 09.11.2021 01:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.11.2021 01:00 - 09.11.2021 01:15","aFRR","Not Specified","N/A","AVERAGE","","","","","450.00","0.00"
"09.11.2021 01:15 - 09.11.2021 01:30","aFRR","Not Specified","N/A","AVERAGE","","","","","501.01","0.00"
"09.11.2021 01:30 - 09.11.2021 01:45","aFRR","Not Specified","N/A","AVERAGE","","","","","149.62","145.92"
"09.11.2021 01:45 - 09.11.2021 02:00","aFRR","Not Specified","N/A","AVERAGE","","","","","165.42","0.00"
"09.11.2021 02:00 - 09.11.2021 02:15","aFRR","Not Specified","N/A","AVERAGE","","","","","138.62","0.00"
"09.11.2021 02:15 - 09.11.2021 02:30","aFRR","Not Specified","N/A","AVERAGE","","","","","155.44","0.00"
"09.11.2021 02:30 - 09.11.2021 02:45","aFRR","Not Specified","N/A","AVERAGE","","","","","160.00","0.00"
"09.11.2021 02:45 - 09.11.2021 03:00","aFRR","Not Specified","N/A","AVERAGE","","","","","144.62","0.00"
"09.11.2021 03:00 - 09.11.2021 03:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","151.82"
"09.11.2021 03:15 - 09.11.2021 03:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","153.54"
"09.11.2021 03:30 - 09.11.2021 03:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.11.2021 03:45 - 09.11.2021 04:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","153.54"
"09.11.2021 04:00 - 09.11.2021 04:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","149.08"
"09.11.2021 04:15 - 09.11.2021 04:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","152.86"
"09.11.2021 04:30 - 09.11.2021 04:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","152.51"
"09.11.2021 04:45 - 09.11.2021 05:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.11.2021 05:00 - 09.11.2021 05:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.11.2021 05:15 - 09.11.2021 05:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.11.2021 05:30 - 09.11.2021 05:45","aFRR","Not Specified","N/A","AVERAGE","","","","","206.44","0.00"
"09.11.2021 05:45 - 09.11.2021 06:00","aFRR","Not Specified","N/A","AVERAGE","","","","","540.00","0.00"
"09.11.2021 06:00 - 09.11.2021 06:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-52.00"
"09.11.2021 06:15 - 09.11.2021 06:30","aFRR","Not Specified","N/A","AVERAGE","","","","","179.15","152.86"
"09.11.2021 06:30 - 09.11.2021 06:45","aFRR","Not Specified","N/A","AVERAGE","","","","","179.15","0.00"
"09.11.2021 06:45 - 09.11.2021 07:00","aFRR","Not Specified","N/A","AVERAGE","","","","","179.15","0.00"
"09.11.2021 07:00 - 09.11.2021 07:15","aFRR","Not Specified","N/A","AVERAGE","","","","","149.31","0.00"
"09.11.2021 07:15 - 09.11.2021 07:30","aFRR","Not Specified","N/A","AVERAGE","","","","","196.83","0.00"
"09.11.2021 07:30 - 09.11.2021 07:45","aFRR","Not Specified","N/A","AVERAGE","","","","","180.47","0.00"
"09.11.2021 07:45 - 09.11.2021 08:00","aFRR","Not Specified","N/A","AVERAGE","","","","","149.31","0.00"
"09.11.2021 08:00 - 09.11.2021 08:15","aFRR","Not Specified","N/A","AVERAGE","","","","","511.06","0.00"
"09.11.2021 08:15 - 09.11.2021 08:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.11.2021 08:30 - 09.11.2021 08:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","150.45"
"09.11.2021 08:45 - 09.11.2021 09:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","146.72"
"09.11.2021 09:00 - 09.11.2021 09:15","aFRR","Not Specified","N/A","AVERAGE","","","","","316.60","0.00"
"09.11.2021 09:15 - 09.11.2021 09:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","147.52"
"09.11.2021 09:30 - 09.11.2021 09:45","aFRR","Not Specified","N/A","AVERAGE","","","","","149.31","150.80"
"09.11.2021 09:45 - 09.11.2021 10:00","aFRR","Not Specified","N/A","AVERAGE","","","","","155.31","0.00"
"09.11.2021 10:00 - 09.11.2021 10:15","aFRR","Not Specified","N/A","AVERAGE","","","","","149.31","133.59"
"09.11.2021 10:15 - 09.11.2021 10:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","143.11"
"09.11.2021 10:30 - 09.11.2021 10:45","aFRR","Not Specified","N/A","AVERAGE","","","","","152.31","145.75"
"09.11.2021 10:45 - 09.11.2021 11:00","aFRR","Not Specified","N/A","AVERAGE","","","","","149.31","147.75"
"09.11.2021 11:00 - 09.11.2021 11:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","138.33"
"09.11.2021 11:15 - 09.11.2021 11:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","144.31"
"09.11.2021 11:30 - 09.11.2021 11:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","145.75"
"09.11.2021 11:45 - 09.11.2021 12:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","145.75"
"09.11.2021 12:00 - 09.11.2021 12:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","147.75"
"09.11.2021 12:15 - 09.11.2021 12:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","147.93"
"09.11.2021 12:30 - 09.11.2021 12:45","aFRR","Not Specified","N/A","AVERAGE","","","","","159.31","0.00"
"09.11.2021 12:45 - 09.11.2021 13:00","aFRR","Not Specified","N/A","AVERAGE","","","","","304.26","0.00"
"09.11.2021 13:00 - 09.11.2021 13:15","aFRR","Not Specified","N/A","AVERAGE","","","","","159.31","109.23"
"09.11.2021 13:15 - 09.11.2021 13:30","aFRR","Not Specified","N/A","AVERAGE","","","","","155.37","101.36"
"09.11.2021 13:30 - 09.11.2021 13:45","aFRR","Not Specified","N/A","AVERAGE","","","","","159.31","0.00"
"09.11.2021 13:45 - 09.11.2021 14:00","aFRR","Not Specified","N/A","AVERAGE","","","","","496.00","0.00"
"09.11.2021 14:00 - 09.11.2021 14:15","aFRR","Not Specified","N/A","AVERAGE","","","","","166.21","0.00"
"09.11.2021 14:15 - 09.11.2021 14:30","aFRR","Not Specified","N/A","AVERAGE","","","","","169.35","149.58"
"09.11.2021 14:30 - 09.11.2021 14:45","aFRR","Not Specified","N/A","AVERAGE","","","","","496.00","0.00"
"09.11.2021 14:45 - 09.11.2021 15:00","aFRR","Not Specified","N/A","AVERAGE","","","","","496.00","0.00"
"09.11.2021 15:00 - 09.11.2021 15:15","aFRR","Not Specified","N/A","AVERAGE","","","","","240.83","0.00"
"09.11.2021 15:15 - 09.11.2021 15:30","aFRR","Not Specified","N/A","AVERAGE","","","","","553.90","0.00"
"09.11.2021 15:30 - 09.11.2021 15:45","aFRR","Not Specified","N/A","AVERAGE","","","","","553.90","0.00"
"09.11.2021 15:45 - 09.11.2021 16:00","aFRR","Not Specified","N/A","AVERAGE","","","","","223.80","0.00"
"09.11.2021 16:00 - 09.11.2021 16:15","aFRR","Not Specified","N/A","AVERAGE","","","","","213.67","141.89"
"09.11.2021 16:15 - 09.11.2021 16:30","aFRR","Not Specified","N/A","AVERAGE","","","","","203.67","153.54"
"09.11.2021 16:30 - 09.11.2021 16:45","aFRR","Not Specified","N/A","AVERAGE","","","","","243.87","0.00"
"09.11.2021 16:45 - 09.11.2021 17:00","aFRR","Not Specified","N/A","AVERAGE","","","","","203.67","0.00"
"09.11.2021 17:00 - 09.11.2021 17:15","aFRR","Not Specified","N/A","AVERAGE","","","","","565.00","0.00"
"09.11.2021 17:15 - 09.11.2021 17:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","142.75"
"09.11.2021 17:30 - 09.11.2021 17:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","145.75"
"09.11.2021 17:45 - 09.11.2021 18:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","145.75"
"09.11.2021 18:00 - 09.11.2021 18:15","aFRR","Not Specified","N/A","AVERAGE","","","","","496.00","0.00"
"09.11.2021 18:15 - 09.11.2021 18:30","aFRR","Not Specified","N/A","AVERAGE","","","","","531.00","0.00"
"09.11.2021 18:30 - 09.11.2021 18:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","147.83"
"09.11.2021 18:45 - 09.11.2021 19:00","aFRR","Not Specified","N/A","AVERAGE","","","","","171.00","150.08"
"09.11.2021 19:00 - 09.11.2021 19:15","aFRR","Not Specified","N/A","AVERAGE","","","","","502.30","0.00"
"09.11.2021 19:15 - 09.11.2021 19:30","aFRR","Not Specified","N/A","AVERAGE","","","","","173.62","146.72"
"09.11.2021 19:30 - 09.11.2021 19:45","aFRR","Not Specified","N/A","AVERAGE","","","","","153.00","0.00"
"09.11.2021 19:45 - 09.11.2021 20:00","aFRR","Not Specified","N/A","AVERAGE","","","","","159.33","0.00"
"09.11.2021 20:00 - 09.11.2021 20:15","aFRR","Not Specified","N/A","AVERAGE","","","","","502.10","0.00"
"09.11.2021 20:15 - 09.11.2021 20:30","aFRR","Not Specified","N/A","AVERAGE","","","","","175.71","152.86"
"09.11.2021 20:30 - 09.11.2021 20:45","aFRR","Not Specified","N/A","AVERAGE","","","","","194.02","0.00"
"09.11.2021 20:45 - 09.11.2021 21:00","aFRR","Not Specified","N/A","AVERAGE","","","","","449.00","0.00"
"09.11.2021 21:00 - 09.11.2021 21:15","aFRR","Not Specified","N/A","AVERAGE","","","","","502.20","0.00"
"09.11.2021 21:15 - 09.11.2021 21:30","aFRR","Not Specified","N/A","AVERAGE","","","","","502.20","0.00"
"09.11.2021 21:30 - 09.11.2021 21:45","aFRR","Not Specified","N/A","AVERAGE","","","","","180.34","0.00"
"09.11.2021 21:45 - 09.11.2021 22:00","aFRR","Not Specified","N/A","AVERAGE","","","","","197.41","0.00"
"09.11.2021 22:00 - 09.11.2021 22:15","aFRR","Not Specified","N/A","AVERAGE","","","","","195.00","0.00"
"09.11.2021 22:15 - 09.11.2021 22:30","aFRR","Not Specified","N/A","AVERAGE","","","","","502.30","0.00"
"09.11.2021 22:30 - 09.11.2021 22:45","aFRR","Not Specified","N/A","AVERAGE","","","","","159.50","147.93"
"09.11.2021 22:45 - 09.11.2021 23:00","aFRR","Not Specified","N/A","AVERAGE","","","","","496.00","0.00"
"09.11.2021 23:00 - 09.11.2021 23:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","9.09"
